headline,link,source,region,published_at
"Mourners sign messages on walls of Grand Mosalla during Khamenei funeral","https://news.google.com/rss/articles/CBMiZ0FVX3lxTE04T3gxWVpuRTd5TFluMk9lc05VcjAzSUNaN0RlUlRteWRleTJrLUFpS1ZqUjJ2Vzc4eVhsZ0dsbHhtdklEQjhfUUVGb2NCcDU0S2FqQW02RmlzSG5ROUJoTUxFZEJNQ28?oc=5","Reuters","Global","1783296846000"
"Historic Iran–Sana'a flight defies 11-year blockade, sparks celebrations","https://news.google.com/rss/articles/CBMijwFBVV95cUxPdFM4czlLd2lLbTRmWVdZY3FjTnV6UUdzVUh3V0tsQTlyNHF2OFd5S2I5eFNSUWFXc1lxbjhublFSUTRDeEZoYlhzVkhOOXJjcDdaODZXRXdDdDh5THZyMGZHZGZnQmFqbXpKeGtXOVpWQl9TY2NUU01FOXZoQzlWS0QtWUVmUVU0SEZTYkpLVQ?oc=5","Press TV","Iran","1783297920000"
"Qur’an Politicization in Iranian Propaganda","https://news.google.com/rss/articles/CBMigAFBVV95cUxQbWVSRk8zM2ZUTVlqRUdiRFRrRmQyc0tBeHg3MnFhaGd3MVZVN2ZnOERWdVB4NFpuOGYtVkNKcGpaLVE3X3JxcFdNTnJQM0NtMGR1bjcyUWpYN093cC1yZmxkTTQ5NVJJcVN5TFdiTHRLZVBlbzFnRnFUYjFLVnVUTg?oc=5","The Times of Israel","Israel","1783297620000"
"Majority of US voters say Trump's war on Iran not worth the cost: Poll","https://news.google.com/rss/articles/CBMitgFBVV95cUxOU2hESl94V0luZS1sMnpuWFVsR0VrX29QcGJiM0ZVb0hyUW5QSi12UWpSYU8xelBqbG12MVAzb3VsazVZM3ZXQlhkNXlDak41dVk2anE1eG9GTlVkdW95bkhpQzZmeVE2bXJ5dVlNeDN5RXVPTWtpM3hhZ2Fab1ItSWRpRE1UTGxpVl9UUFJ2NzJFb1I4YTVST1o4WnJWZDdaLTlwMDB2S0lGeVl4V2NXeDgwVFlsdw?oc=5","Press TV","Iran","1783301160000"
"Tehran conference honors martyred leader as 'eternal'","https://news.google.com/rss/articles/CBMilwFBVV95cUxQbDZPN0ZWbzRDZUs3M2UydnVWRUpKdldwVUg3aldCUTFicXpWbld6aVQyc1FWc2hUVm51ME5CREhsLXNZUW9Bc3NPamNsRkRhdjBQb094RkliQXpWUUdzQXBoNkF2VDVDSnBOX2E0TFkwOFZqZVJHY18zX2tQYXhMQkwwbVdWYnIxOFVKWGVxQmNtUS1JNzBZ?oc=5","Press TV","Iran","1783302780000"
"Qatar and Iran resume maritime trade after five-month suspension","https://news.google.com/rss/articles/CBMibkFVX3lxTE9fc3k3N2hqUEdOaG5nRVdzMXhYdl9Jc1p6S2tkWFU4V3RGNldjeGlQMUtfNS1nWGw5ZHpYUXFqX2dLSnBLVXpBMko0V3dXcERRcjBqamk0d2VtQ21yWUVQRklhWmhIcFI4VHdpU0V3?oc=5","CGTN","China","1783303451000"
"Iran begins a procession through Tehran for Supreme Leader Ayatollah Ali Khamenei's funeral","https://news.google.com/rss/articles/CBMitgFBVV95cUxPRlo0bjVlblZDZXpkNk16SnJBalNCaTlzcjB3U3JfbWQzRnJFamVsVkJTazBONFBJVU5kVnNKc05YQ0JvT3VMWU82OGZ1VmFNMGdla2dxclhDTXdhUTY5WHpOVFBjMUdCR2VDa25aRlo1TUVfX0w3TUFLSnVzdkcwUmRFOXlxcTVCbHF4MTFTMTFZS1RRR1ZKTEk5c180cS1VYXlDalc2TDlYbHhQdDN2R1pIUVk0dw?oc=5","Associated Press","Global","1783306740000"
"Mourners sign messages on walls of Grand Mosalla during Khamenei funeral","https://news.google.com/rss/articles/CBMiXEFVX3lxTFBTczZXcHFsLTZ4elVib2RUb0ZEVVpWd0JLVzg5clV2Z0FpV1M1MnV0UUtCUzBSY1dzNGZqSm5IYXF6clRaVFIwLU10M2VPZi1xMl9yaHloUWZrdEZK?oc=5","Reuters","Global","1783305395000"
"Pakistan Buys More LNG as Flows Through Hormuz Fail to Recover","https://news.google.com/rss/articles/CBMiswFBVV95cUxOUDg4VDIySFJQa2tYY0t2YTZpSWNMX3pGQ256OTNSdW9zUUpyWGFRc3JPb1VTNVlsY2hXRTNyclNfa3ZPVmVYU1dVNnpkVWRvNFUyN0gtY2FENHlEY1dfOUdMM3hOc2tVd0JjRzM5VUlRdUVsOGpqOTJGVVhmM0JCcjQzYXI0TVEzLUh3MzdSZEJLcVpDN3lVaTgwZjNMSGhmUXdmR09VcXJmcDBaVTlHRjVpUQ?oc=5","Bloomberg","Global","1783305300000"
"Crowds fill Tehran streets to mourn Khamenei","https://news.google.com/rss/articles/CBMijwFBVV95cUxOZE1aRHBOYTlucE5MYmZkSUxtZ3ZLTHR3NzUtVzJuZUt3NGIyZ1dPRXVzZG5zZjRoZ1MtWnY3ejZCVUxhT3ZYUDBxX094Q1U3VWpZeU4yV0d6QzctZ29SMlg2UVNOMHVnNlVHU2FMZlIxUS14bUFnS1lmaHdoaFIwYnluLVVhczJNeUhUdFdSMA?oc=5","Reuters","Global","1783305900000"
