headline,link,source,region,published_at
"Iran War Updates: U.S. Saw Threats From Iran Before Renewing Strikes, Officials Said","https://news.google.com/rss/articles/CBMic0FVX3lxTFBqYzdyRkVnYnVJbDBrS0Fpb2VULTI2XzNIQlN2ZVZSMlg0b01VLTJXY1VDeDJ6NTlTQ1BScXdKTGEzaTdUWWR0UFdyalJneDlyUGZEckFpSFMzcjJvVFNfVUhJblIxWFM0MktoeXBLcG94UFk?oc=5","The New York Times","US","1779839955000"
"Alleged mine-laying in Strait of Hormuz reveals Iran's ‘true motives’: Former WH press secretary","https://news.google.com/rss/articles/CBMiVkFVX3lxTFBXWDZnakJ4ZS1VbDVZVDd1amJGY1hQcHRlNDhWLXpmbWk1QllFWnpVcnZNS0s4TTZEanFxQWZHU2UxdVFjU3FJOWI3N1g4S0NpLUR4VGJB?oc=5","Fox News","US","1779839537000"
"FIFA faces lawsuit over plan to ban Iran's pre-revolution 'Lion and Sun' flag at 2026 World Cup stadiums","https://news.google.com/rss/articles/CBMiwwFBVV95cUxOQUFGVFc1NHVvLVhoS3Utd2VrSGNKeHVwODBmMFFuVElROUFyMERBWkVIQjJZVE80bTZCbmNNTml2LVpES1NzRnFWdFRRcE5uRFlhcnJIWkFsWk1rTlZ3VEQ3a2pFN25abjhYVWxaUWxTQkZpakFlTld3MnRGSG9PRmRObUZLOEdsSURaZmlYYm5TUlRaUkpYaXk4SEM2RDNjbnA2cnRMaG1pQzd3UFRIb2tuTEY1dDJNSFBnMW5pbEE0QlE?oc=5","Fox News","US","1779839052000"
"Iran Threatens US Bases, Stocks Hit Record Highs, More","https://news.google.com/rss/articles/CBMiogFBVV95cUxNZXFIaXBpR0Z4dlVvVkx3dldSZ3p4S3NrWWwzblFoamYxWlBOajByclNFQkZQb0ptWm04eGNjRExUcmIxQTJMS1BESmlMaTNFM2lybTgwamNvaUZ4d2xpUElENEZYcUxWMlJNN1ZjLUtUV0E2a08tb3NzX1NoemNqeDA5VWttWFRxdDBDcnhNM0JQaHB5WEwxUFZESWFCNUljaEE?oc=5","Bloomberg","Global","1779839041000"
"Gold Holds Loss as Traders Weigh Prospects for US-Iran Deal","https://news.google.com/rss/articles/CBMirwFBVV95cUxNSVpoOWxrel94T1pGUkY2cC1vQTFlWlZtRUFHRzVOUFNCS2d4S2ZiU1RMNEhQaEhSQ0lxNFZPbUR0ck82OXotazlDVnZVa3JFTTMxQkx2ZTBzSWJoODB0ajlrZG15LTNITmM3RmVxRk1FUzBWNzQxbUlqZDUwNUxuOF9VNExhQlVmcmpzbnlYcExLMTIteUF2bEhxUUpNaUcyU3hjeGM5Z3RkVFc0TE5B?oc=5","Bloomberg","Global","1779838786000"
"Iran war impact to hit household energy bills for the first time","https://news.google.com/rss/articles/CBMiWkFVX3lxTE5HRXVIQjUyUmROVVpITEtOaHZGMDJMX0FnWWd1SllYdHZlSHE2bGhhLUs0dnJnQmUyTHNqdjdqcFpFYldXMm5uZUxuMkk5RVlsN2V0ZmlFSEthdw?oc=5","BBC","Global","1779838131000"
"Eight in 10 UK firms suffering hit from Iran war: ‘Uncertainty has become the norm’","https://news.google.com/rss/articles/CBMikAFBVV95cUxOSUdiNF8wazdnUVlfQVRKY2RVRW9sVUdXejNpTHpjdmtaZlRiR1hycHlITW03NVFlSEluYXRTZkdzOXF2eUdDc2sxRWF3SGR5c0l1a0w5NUl3X2Ewb05SdW5oeUh3amhkYVFfVEdrNDRySG5yVE1odVQ4dTRuSEdfeThueUQ3WS1SWk9UOTBIUVU?oc=5","The Independent","UK","1779836460000"
"Four-fifths of UK firms impacted by Iran war fallout – report","https://news.google.com/rss/articles/CBMipgFBVV95cUxPX2ZQS3J4cm9KUzRadmJ6azN4YVphSm1RUXdfaFkwYTBrWjlPek9rSkhfazN0SlZKOFR6OGFTTzNQU2VTR2FqWGRxQUNmV25vTDA0b0g0RHAwWGFuc1k1bG9EN1hiZy1rcVVQYWhmelNQNEtXQU1HU2hCal8ySnJmdzFRbnZjcVNEdVBpRjZUV2dPODhPQmNyVWFuOXo1ODJ2Yk5ZOTl3?oc=5","The Independent","UK","1779836460000"
"Trump says Iran talks continue despite US strikes","https://news.google.com/rss/articles/CBMiVkFVX3lxTFBGWHVqWGdYVTRlZkxIV3d5NktBZ3RickRpQnZBRzBiNzdKdndaa3l5MTZRWlFvdzV6dDdBQ1oxSXIxZTNNQWd3UVJpM0drRHhBakxCMHlB?oc=5","Fox News","US","1779835896000"
"US-Iran Clash Near Hormuz, Stocks Jumps to New Record, More","https://news.google.com/rss/articles/CBMiqAFBVV95cUxNNmdWVHc2aHZybmlEZnNLY3IwUk1SWU0yWk5wcHc1NUxHVUtHMWF1eHlWaUd6ZWQwNGR1NUJtZHFodlZ4SEs0MGljd2hIZG05b0NObF9vYTRrajhhdjhwQVBiR1JKbVo5d1RBeHV4eEVUMXFwNDQ5UHlGNm5tbW9fLXVkR0tkUVpXRWtMOFhhU1Vvei0yMGhNSW16b1JMc2xLNVYxZ05XQjM?oc=5","Bloomberg","Global","1779835639000"
