headline,link,source,region,published_at
"Saudi leader said to urge Trump to abandon plan for major strikes on Iran","https://news.google.com/rss/articles/CBMiuwFBVV95cUxPd2thQTVackstd3d2Q1l2cEs2S3dfNHd2bWhaVkF1YVZ3NjJNZllGWW5EYnRyRWVwUEFqcVFaV0YwNWExcEJfZkppbGdLS216bVVzRnBvQXoxSFVNSTE0cWtRSVZJMFhJaDNyLUN2M19pQ2dLWTVVa2dma2UxaXdCUE05bU1LNjBONVI3MVlVVDZYd3hoQ2xDdFdjSzRlcmJGaUNPLTZJN01kckFEcnRGZHB1V2xnVzFfYVpn?oc=5","The Times of Israel","Israel","1785631601000"
"Saudi Prince Concerned Over Trump’s Iran Strike Plan: Axios","https://news.google.com/rss/articles/CBMirgFBVV95cUxNTXk2RUtDc0Q3ZUNKQWM1X01Ld3BtbTJRUmh5bVB3dVY1WURWY05mRWtoNVh3N25PeXRuUE5zRy04TGxxcWRMLVNqU2hiTVBOUE9xTFRlUUxZSjRnSTRsa1BBT3RSWmR2SGVmVlF4X0ROejlvQnJjWTVMdV9FNmpUOTczaTMyOVU3Q2Y0dloxQWNKNDFqbnFIVzBNVUU0YkJBemdMWm4zNTVRRGE1WHc?oc=5","Bloomberg","Global","1785629580000"
"Saudi Crown Prince concerned about US strikes on Iran, asks Donald Trump to reconsider","https://news.google.com/rss/articles/CBMiakFVX3lxTFBDTDZvbV84R0FsaXNINmowRDVvNVVBejNHWEdrenp3R1BHeTQwc0x4Y2o5SVU2T1hJRmZLYjhfd01jOVQtTi13SDdiVXY0Y3d3TENDTktMUEpRbG5GWkJobjhYVlY2LTZlcmc?oc=5","The Jerusalem Post","Israel","1785631532000"
"Iran war live - Al Jazeera","https://news.google.com/rss/articles/CBMizAFBVV95cUxPUmZ5YmdRd0JoLUJPR2dKeldnNm1SN1NLRlhnZmRibVBLZHNpSU9hem5IZ19CM19aNU5kRDFFV09SckZoYUloZ3laZGhOOFJRdTFMODhKd01ySjY0aHNuY2N0Uzh1cEhfVS1tZU5CODZrekI3Z2V2V2ExMlZvUWRXNVJQM3Y3eFQ2anBIcWdHRmxRY08xTElHVTJuWHdjcDdyeF9jYS05aFpZSDRHSnQwQnlTWVU3Ukl0QXhISEFEOVZxS3BOMnVRSXhGS2c?oc=5","Al Jazeera","Arab","1785630685000"
"Saudi crown prince urges Trump not to escalate Iran war as US leader weighs new strikes: AP source","https://news.google.com/rss/articles/CBMinwFBVV95cUxOWUxMdnNIZ1MzaWNwNXBYV19IbUpVbUo2LTBiR3BiS05fVE1fOUczeVM1MVk3TEJWbjA5cmVZZmlNZ2ZLdnp6NlNLRlBmanlpTnhVbFZPc0RicnVJRjFBUS1uNU1kMldjb2F3ZnN3QTRkZGVLNW8wSklmVjZIcG52dks0TE5kXzlmdkF1d01SUW9TemFEQ09DSGlZdkxON1k?oc=5","Associated Press","Global","1785634800000"
"Trump says he is cancelling strikes on Iran subject to 'rapidly' making deal","https://news.google.com/rss/articles/CBMiWkFVX3lxTE9na2VtOEVjWF9TREttVVRmd2Ftc2VtUmV1dXF1QzM0TURGdDk3VUlQZzJIeDhXS1NrazVBQXFNZFNQcVpTUVdUSmFaYXRNeHFmZEtCUXVScmJMUQ?oc=5","BBC","Global","1785637153000"
"Trump cancels Iran attack, calls for immediate deal, claims Israel supporting commitment","https://news.google.com/rss/articles/CBMiakFVX3lxTFBILVkwZWo0eHNlNV9Sa2hkR0YyeHdRNE1nMTVyWkN2T1ljOVZBVUNFRzctQlR1VDVyT2Z4bXRiVTRhdlZtOXFXSWQ1ZW5BaGY3allLUTZxV0t5cDREQi1DVXRKdHd3RFhLWmc?oc=5","The Jerusalem Post","Israel","1785637288000"
"Urgent: Trump says U.S. to hold off attack on Iran","https://news.google.com/rss/articles/CBMijgFBVV95cUxNWlVuY3B2dGc5YnNfQmx4MERkRk5TaWZvaEN4QVRGandzX19lcW5ndDNaSDlCUk1zTUQ0LThPdDRpUElvaVFCalhUOHktdVh1Q0RVeWR4Y2hkMk5id05rOFFwZHNwMVdZb3VEa3IxQXlVYnBLNGwtbWttZ3VOb3lnSmZyNjFoOVBXbmdpWjJB?oc=5","Xinhua","China","1785637170000"
"Flash: Trump says he agrees to cancel attack on Iran","https://news.google.com/rss/articles/CBMijgFBVV95cUxPVmR3cW9qTnBqWkF5aDhzRVFEYkpBaFZsa0JBOWxfVXlRYlVpay1waHdZOEtydW1YWEhQUndxeExETHNyc2J3OXVsYVFYcF9wS3ZHWHhwTC15SExfNFhiVXlaUmNUU0NDVXlQVmg4T2IzU2tPLVFtODAxY0hXaE5HRXBmc1EtdWcybHYwUDhn?oc=5","Xinhua","China","1785636600000"
"Live Updates: Latest from Israel, Iran, and Middle East","https://news.google.com/rss/articles/CBMif0FVX3lxTE1hMHQ3Y2RjQndGbHZDSXhubmZfY09UZERFOUZRd3QzOXVIUU9vOS16WTI2TTNNSm8tXzlKMmxpRTlPYWdxckxnMkxoRVh4M2hySXdaVG9Hd0tGWXN4RXNadlVaUE1Ebl9iZFFCaUsyTGdNX1lrMXFUUkNrb1gxWVU?oc=5","The Jerusalem Post","Israel","1785636005000"
