headline,link,source,region,published_at
"Iran war live - Al Jazeera","https://news.google.com/rss/articles/CBMizgFBVV95cUxPTk9jOXJKRk9XdTJyWU92RlppbEV4d1FuZUVuRmlzS0drVzlaWlRIR21LOTNPZ1NJRnRJLW0ydEJvRU9DQXNLY200ZUtuaF9mYkptN2tRdnFyUm9OODJtNFVuUDdERDg5RTdaMV9KMGxhaTJoYzB2VWVoTWZyUlJFMC0wUUlWWVNJUDlENFRhT0NrRmdRMmtyQ2NhQ3FNcGJZcWM1UlhmMmhPRWcxbFVSN0k1c29sWWN6ajFHUWxBMlR6TV9wdFprQVY1QlJ5dw?oc=5","Al Jazeera","Arab","1787703321000"
"Opinion: Squeezing Iran, Spilling the Costs","https://news.google.com/rss/articles/CBMifEFVX3lxTE5IQW5aTW40WWktWVNWWnB4a1dDMUZsTnhXeXEyZ2VhbVNEaFBvQzVGWE50SEhqTEVRRFQ2ZFpMVXJXeGMxalNkZlJ6R1B6bThhT3owNTVDWXp3XzFpdjhlWTRQR3BEbFhVdkZrcDI4UTFmMGQzWXFzbWtPbjc?oc=5","Xinhua","China","1787711945000"
"Tehran sets preconditions for Hormuz reopening","https://news.google.com/rss/articles/CBMiiwFBVV95cUxPeGExb0ZlTzZPWXZfQ00wVGZobTYyVDd1Z0FWYzEwaEhxZ2FubUpkMVBQTFpCOHNjTGtjUTBhaHY4aEZveXljSVdqRTJ0RGJfWlRZVDF4UHI0SF9RZ3hrYlZuRERpNV9NN3hqRGNSU1Z2aEVoNVNwekpBUGZQYmpZX2JOa0ZacVpxeUw40gGTAUFVX3lxTE9xaW1lN0hyaTk2TmtjcTR2LTk0SG5nSkVWSlZWNHQ2NDhXOXpIZEdxdjN5OWFfRkpEb28tVGxPV0JMQmMwOVQ5Y2lfWVcyM2ZsT0xSOFdMZXVyVkpOUEV3QWRjUEZvOWxkLUNKUHlkZWhyUEptc3ZvRmY1UEltT2xpUEtTUVlhbDg0RFZVQ0FOVThmVQ?oc=5","The Express Tribune","Pakistan","1787711924000"
"Iran hails CDF's visit as 'highly fruitful'","https://news.google.com/rss/articles/CBMigwFBVV95cUxOWkJVM3o0cnhHWlZJXzQzTU1ELUFhV2NGWFB4dXpOcVk1cTlHSlgteGI5YzJ5MkRBUE9RR0pvVEtpWlo1OHJ4djhNQ2RncjVkSzQ2cnFWYkRLVDh4ODdCSEQwX3BSRjdzUExLbl8zX3QybW5UZ2tFV3plVWltbEsyUkhuQdIBiwFBVV95cUxPS3ZoSDlPN3h5VmJxX2ZSVGlRVFhyOGZ0NVBFa3RMNEJXVlNwQldEY0ZpYUFKTnRkZ3BRNlRkaUwwdHlTR2phN005ODFyZVBUZjdRODI0dS1lN2VIR09KT2pDdzBRQ29PT0drS1pKdnRWQ01IX2p3aTJjM1E1NEM5dmtZbDZTVTFyVm1N?oc=5","The Express Tribune","Pakistan","1787711850000"
"Live Updates: Latest from Israel, Iran, and the Middle East","https://news.google.com/rss/articles/CBMif0FVX3lxTE1mNzVjd2pfX0Rjd1NuWFpwRXc5Q1JHRnQ5SGRQTUNQOEtxZ0g5NDNBdU1QenpGR253Ry1hSFhxbERqWlZqX01NSEdKRjNsa2FsbGlSRDNMVURYaldKdG03c0V6OThGdE1ZZy1RT3hQWkQ1Um9NbFdXOFZ3ZDEwTzQ?oc=5","The Jerusalem Post","Israel","1787709605000"
"Asian stocks hesitant before Nvidia, oil slips on Hormuz hopes","https://news.google.com/rss/articles/CBMie0FVX3lxTE91T2JHeEdCeW1LQUVJbHFFd0lzWkxUXzZjUWZodDZET0tTdWZYbEtpWnpPNGRsNzRZSjF1dUs5ZWNDV0t0a3F6YlBCdWJWTlRKc2F6NVV3T3ltWWl6Um9tbFlvVWRIZDk1dHFpNU5aUFo0UGVibk10NFE5dw?oc=5","Reuters","Global","1787711486000"
"Indian shares seen higher as oil slides on Strait of Hormuz reopening hopes","https://news.google.com/rss/articles/CBMitAFBVV95cUxPVWRsRFlHSWlZWTlaRFNSdWlTbldWM2g1eTFCWHpLNWlZOHc2YVVfNFcwczVOX3ZjMmRxMjFkQXZRakR1SkhvMmpJYkF2ZTVRbTdKSHljWFJYZ25GeWdoQ2ZfWnByT3lEWjV6Q0tPVmRDMmZNVV8xS1ZyTnJMWDdPZWRQT1lCX3ZzZVdKZ09YT21pMHVhYXRvTjRQV0QwY3NuajB4VXI5NGI5WDNiMkUwOHc5amM?oc=5","Reuters","Global","1787710680000"
"U.S., Iran reach ceasefire agreement: report","https://news.google.com/rss/articles/CBMifEFVX3lxTE5kdnFXYk1YYjAwaG1ObmQtc1NqYkFhanFQbmJvVUUxYzZHTktYcTU2WlVyNXNJN184Mzg2OE9ibklNWWZhYnVHakFYdGFuOWx5ejFqRDBGM1A1ajRqcTFheUREUTE5MkFFdjNwVi1zRF9NUnlHYTd1WFR4TmE?oc=5","Xinhua","China","1787712585000"
"Fresh efforts at mediation revive hopes for US-Iran climbdown","https://news.google.com/rss/articles/CBMimwFBVV95cUxON0QydU9CcFd3V1hfZDBNcFp0WFBjdDh5SGJRRWFTSlVRTURKQlk4ai1tZnpmaVhpLXNTOVcyN0NZMTJfRGM2TllLUGZEZ0JkTEgtbEdxZkRkSTdRRmFzYmp6THdtRmtRVmNUc3paZXoxbWFTWEpJbEdyeVhLRlBHT2ZyYVgzaS11LTBZV0sydDNuanAxcFY4OGh0QQ?oc=5","Dawn","Pakistan","1787712348000"
"Letter: A more positive take on the Strait of Hormuz crisis","https://news.google.com/rss/articles/CBMicEFVX3lxTE5oeURtVmItdUhrRkpCMWFLQW42YTNSN1NqVHlwMzdrZUZ5LUVya200UFpmUFBBUjdrUVlkcFBZblVRQUpvZG9EaUxkaEcwZlkzdkRxanVRMUdQSmpXT3N2akNuLWJkc3didTNTampBcGE?oc=5","Financial Times","Global","1787714157000"
"Iran and Oman discuss temporary corridor in Strait or Hormuz","https://news.google.com/rss/articles/CBMinAFBVV95cUxNRnp3elVGWF9HVFN5a1NLbHA4UFV4UlpxVFVRM2IwcGtLYVFnU2Z2am5pSmNfTGV2UHVmNG9BSXdvNEJ6Q2RtU3dmNElad194UlN6bjhrYlNjNjAxdFVPZ1ZkWkI3Mzl0SFpEOFhka0VLczVqbmVVSWNGN3hBRnVKMS14NGxMR1JrNjcwSmpMSkdwTi1zTkdwVDRKZXg?oc=5","Euronews","Europe","1787714722000"
"Editorial: Mutual distrust between the US and Iran remains the biggest obstacle in operationalising the Islamabad MoU","https://news.google.com/rss/articles/CBMi5AFBVV95cUxNSUszaXBHeVhXM1g2eXNPUG94Nm1qX0RjZjBqMTZNXzZCZk5HRk1ZeDhwLWsxUFdlOXB6eUxRQjY3UDRlSXppVUc2SHNFaWtEYUdmOUMxLU5qdk8wVXlFTGtyWEtYV1JQZUViMzZJaXZkN2V4N1hzZUVMZmhFeXlMbHpWQlgzZGhSaTczVEVvZEgtVTNhTWJBVjR3bkV2NnQ5VjRCUEsxMmNSSUZlTVNrbDFwb29PYnBZYnQzNXN1bHViMjNzaUFIY2MzdUliV0hVcTR5NUJsdEVoVGV6YkF6cmloU00?oc=5","Dawn","Pakistan","1787715006000"
