headline,link,source,region,published_at
"Controlling Hormuz Would Take More U.S. Troops—and Even More Risk","https://news.google.com/rss/articles/CBMirwFBVV95cUxQSlM2bHd4czNZOVZ1aGJZcGRJaTRwaGdFNjBBYjdBUDg1akRWVV8wclNsenZCSHJpdWwtZWxSUW1ZMkdyQ2k1dnNKekdBSnZCd1FsRmlwSHd1Nm10OFRCbWpmamh6aE13Mkh2cEdKbVprbnl5T2gyUl9XNFZqYkFXWlNnZm0xTmpJaXlmLUhYNzdXRnZZb2pob2pQV2RHM2xycjdOdDNvMlFnbXNlM3Jj?oc=5","The Wall Street Journal","US","1784160000000"
"IEA Boss Warns Global Economy in Peril If Hormuz Crisis Persists","https://news.google.com/rss/articles/CBMitgFBVV95cUxOMTN4MnVpb2NCWGNlN0hnVE5XekFMMHZ0c3JqZTdGQjJ6VmJWcVRGM254VG00Y083TUdZNHQ2Nkp0Ulc0ek1aWFhCVUc4U2I5UHBEa1lJeXVGMjY5NGxjSDlsbkE0bVVHa1ktU1dJbFpZc0Zzd2dQSDZ6YXZlR0hxNFFMWWM4X2FpcHpPOUNHTHlIOE5JeGpvTlFsLTlFd1o3dGNSVmpkTnJweVhaTGM3cTNPV01OQQ?oc=5","Bloomberg","Global","1784160300000"
"Trump says Iran has released US citizen detained since 2024","https://news.google.com/rss/articles/CBMijAFBVV95cUxObC1HNy1pVDhVM3gyOHowOFFXNThZR1U3RUNEVTRRVjdkT0pfeHNmWjlYVmVJdVhnVE55TWswcnFMVWhXTEJxVjlPRjh6RFZnYjlaV2R6RzBORWJBbDljbEVLM1BHV1czd1E2bHRocFYtR0tIU0xIREVoQzhHdWY2SHFfaThmM0o0SG94cw?oc=5","The Guardian","UK","1784161620000"
"Gold steady despite US-Iran tensions","https://news.google.com/rss/articles/CBMifkFVX3lxTE8wRUxCenlob3ZiRmF3R1VqeWpoSGZvXzZiU2ZnX3I5S3l4S1R6OFQ4enNaQ1hYTFF5Sy0wdk9ZYUxhT3dic1pUdGp0ejctYmZxNllIcTlmamNWYUV1ajZwUFFsT19adG9EV3AyNjBKUHFseWduUzg5aHZUWlJGd9IBhgFBVV95cUxNZ1FSZWlhOXNwVHNRbHgzMzRPWjNHclRsaEQ1SnZqTklKX21ZTWlWNzdYNERYODJSLUdmQ1c4emN3Ul8yMWZTTjJWZTQ1dWFXMktoU1BrTWo1RFN3RE5XRmRXVmZhbU9id1lXZnlNeXFkZ21rWU1DWTRrVGRIVU51cF9HbTlhQQ?oc=5","The Express Tribune","Pakistan","1784163406000"
"Analyst: Strait of Hormuz remains at the center of US-Iran confrontation","https://news.google.com/rss/articles/CBMiyAFBVV95cUxOeFJqb0RzalFIdVNJb2JFNFctSGdxUUtUSl9FOGxvdzV2dml3NWF6SmNqdTAxSDhuUTZ4MHN6dnV4b2U5UTVDZzhxLXFHT05ERGE3YlJ0ZWMzNTVsSm9fSXJiczNKQ0I0aHFQczU2VXB3c1hvcG1keTRuSmRVZXZpNzRseXR6cGpxRnlGUTJ5aGVCcTNjV01IUDJIbEJ0OHB6TzFVbTZiREZTRWFfNmFnMC1tQ3JqbF90d2lxVXR0c09Mdmg5cTRDLQ?oc=5","Press TV","Iran","1784162160000"
"Flash: Air defence activated in Iran to counter threats: media","https://news.google.com/rss/articles/CBMie0FVX3lxTE5qVlhUVUxQV0pGdFc5a2YxNy1PQzJQMjh0Nlpiel9WSmV0UmNNRFNHcDRveWJqeWxLQWIzLW1OOU1VUWtQTWxZY2dVOF9BRGtCczlId0V2dTFTdU1PMF9ZeGtYemtwbGVKYVRTTi1JdjUzNkxaWnJGTmV2VQ?oc=5","Xinhua","China","1784162100000"
"US Strikes Continue in Iran, Kevin Warsh Testifies, More","https://news.google.com/rss/articles/CBMipAFBVV95cUxPaHU5Sm5ocm9xZ3ZZUk44VzZxLUFpY3k1QUkyVkEtVnE4OFZCNmI3WDVWQXdkOWJ3SERWeW9qa2Q0b2FmTFZhSEJKYklETTZIYVNjTEJFanU4c3BRcDZCMG5xc2Uxb0I4aFkzeWNnNlg0U0hacUhtTldXa3VHQWJXR0p0Ymo2TzNaMm4wRWpFYzJnaU80SWZqZFR3UmNLNTNxVk82Tw?oc=5","Bloomberg","Global","1784163754000"
"South Korea raises rates to battle inflation pressure from Iran war","https://news.google.com/rss/articles/CBMicEFVX3lxTE9aME1pN0w2LTBYd1BwZnRPeHBpbC0zR0stRWxtREV1U0hiSVRVdHFjYXV1NlYtOFNOZ3FyRUtRZGIzTC1iTnAyUjZOSmdxMG5lRFNCcnp6dHFMRFlNRWdKN0g2SUNfdDltazFtNE9rdGk?oc=5","Financial Times","Global","1784163506000"
"US will not win Iran war from the air, Donald Trump’s ex-defence chief warns","https://news.google.com/rss/articles/CBMicEFVX3lxTE1CWjFQZ2lJTVdnV2pyRU9odk5BdzNwOElhSTM3d1ZDSjFXYmx2cU9VMjdleDVQYmo5b1U0QmxDdXgtVVAxSm8yejBtQjZ3NHZ1YmJzajJCNFhCQUpndk9WQUQ5eXhpMm8wWVE5NFV6Mi0?oc=5","Financial Times","Global","1784162804000"
"Trump says Iran has freed a detained US citizen","https://news.google.com/rss/articles/CBMivgFBVV95cUxNNWkyQ2lSQ25sQUlfempmai14QkU4WEo2RXV3MnpZeTFPMXNjTzhneE1lbEowYTM1R3F3cERwa2VwdlViRFgteG5fUS1qc2VDWXM1Z3lSOUJ6VGxkT05rcVE4aUZWLXR5a1lfYmlpX1c2SFZaT2JLRGFSUUFPWXR2cnRreGxWSUdBWVZIN3BFUEdmOTZTZUhxRkhaMGpOMjRuNEZ2emhTdUdxZnpfcVBZU2NzX2pDam0tdVg5cGlB?oc=5","Le Monde","Europe","1784162606000"
