headline,link,source,region,published_at
"UAE state oil company reports attack on ship in Strait of Hormuz","https://news.google.com/rss/articles/CBMirwFBVV95cUxNVTFuRVhHeWl1X2RXS0d4eWt2UjdyMkpGdFdqbTVtNTM1clp6NEtxUUZGbjJFY3NxT3g4QjQzRlhBZ3BMdEhfOWtEaS1LUE5LX2Q5RXpySTdIT1hVaFduSUVNcnRqaUtpQ0wxcFI3cC1GTHhJVzFCbmhsdEE2ZHJUTWd3dmhXYlg1a293RTFMQXVudnZLcF8ydS1fUW14R0t0QXppbWtTQzJIR3BrblhN?oc=5","The Times of Israel","Israel","1786752340000"
"UAE state-owned oil company says vessel attacked in Hormuz strait","https://news.google.com/rss/articles/CBMiXkFVX3lxTE1LLXBFdU80alpQWDNHN0hzNXdWZjhrUk9Ia1Z6aXRHMkVDNi1JaWNhak5mUGJUSGY2dGpIMTkzeFpkc0pkOXBKeEtmYWl6VzdFakFVUDFKUE5vUll2aGc?oc=5","Arab News","Arab","1786752228000"
"Kundi, Iranian envoy discuss Peshawar-Mashhad direct flights","https://news.google.com/rss/articles/CBMimAFBVV95cUxPWlFKNi1BZ01QMFF0dC1qWlVZRmlqQ2luQXRfMWl6QVljMzR3dTJxWE5CZTY5TjJkamdVNTUwOHlCOFBJcWVkMF9uTGVDM3FUcF9IS0duakdHeUd0cDI2cWxVSnVUQ1VXQVpNR3pfUXQtYk1BYzQ4ZTdHWXRlcGZZd2dTa09uOTJ3aWM1VkZ0dWQxMnlSTEhiNNIBTkFVX3lxTFBpMVJCU1VmVTlhWE4zdUZZczFENXdGVnl4OHJDV0NKeUtDWnZhWk1uaEMwSVpCekUyRFBvak9Pc2FOZF9McnA0b3ZlckdTdw?oc=5","Dawn","Pakistan","1786752111000"
"The Iran War Is Now About Who Blinks First Under Economic Pressure","https://news.google.com/rss/articles/CBMifkFVX3lxTFAwMF9jbDlPSktPRW1TTjhQTHBUR01HQy1abjFjUGtWYzh6emxmaW5WdkQ2VUhTSnFERmJ2UVdwQWJPMGxudloxRzJSd2NwMzEzMlB0Rm5ESms5ZXBRZEkxQTUzZl9lbjBxY1JkbnJTeWpwbDJvZXZwcTJjTWdQQQ?oc=5","The Wall Street Journal","US","1786755600000"
"Iran war live - Al Jazeera","https://news.google.com/rss/articles/CBMiyAFBVV95cUxNZnVUVUZNZ2ZZYjBFZ2ozTGZXRGp6YlZZQi1RbEpyQnZRRnJ4SHpEYXlDeWpXVVVCNzZiWEVLUkNZRW1BVWt4MjQxbUlJeWVyTlFYRUdMMmxVS0FDRlRaZ19fQ3RfQzFpSzktMlB3dmd1VWhFY1FfUmdIc0MtTHRBTVBlNHQ3QmZBay01d3FJWGFoX0RxNXFpQl9icVhqd3FZRFRXd3ROdl9aSnUtYm1KRjN4SFdmLVpjOW1WbWJvSWIxSXdVYXFUbw?oc=5","Al Jazeera","Arab","1786755721000"
"UAE state oil company says vessel attacked in Hormuz Strait","https://news.google.com/rss/articles/CBMifEFVX3lxTE8tVS1Camh3Z2ktak05ZExlb1lGV0hRTmlrbWs2VlVmaUpMSC15cFNFUjBnTkRRRDZMYmhYc2RjYkdvbTFTRWUzVHNoZVo5NFNSMEY2dEE0VjB0ckVucTYyazJpVGJLOEpLbWprTU0zWWN3MzJfNlk1M3d4YUc?oc=5","Xinhua","China","1786761720000"
"Iran war live: Trump vows to make Hormuz US territory 'pretty soon' - Al Jazeera","https://news.google.com/rss/articles/CBMiyAFBVV95cUxPTUw3cGVyS09SVzRaUlpxdDJNSmJBV1k4LUo2YXNuNzBnQ2FJY1UzZ1QybVNWM1lwdkhsY1oyMW5BNTVyNHFDbUhZOTNCQXFWdkJEMVYyeC02a3ZNdGdraE56ekF4NjhTV3V4ZFJ4TXFtTlFfQzdZc25PeEU1NHVDbzBBTWhfakM2Z3FDeEl5eTNEcEI1cUxUSXlEWWtWMlNpVERjWkRXU0JITk5fTmd3QklnRWhhbklaQkJBaGhueHMyam1ha2xtUQ?oc=5","Al Jazeera","Arab","1786760165000"
"Strait of Hormuz 'will remain Iranian': deputy foreign minister","https://news.google.com/rss/articles/CBMimgFBVV95cUxQTENJaW1QMDZjbkhhbVFVZEZuS0tTcmZrSHVtMllkMkZLU2ZoRG9QX3plV2M2d3BYel9YRWU4M3ZjMVh5OFZERzVMUlFrZUdmUTFQcE9ta2dCQXdxUzdOWTJ3c2lrbk5RN3V4X292ZUNtN2ZPMkF1SWVjRnoxZ19YSVp0dzV0VWxJT291WE53SW5YMURreG9YR2RR?oc=5","Dawn","Pakistan","1786759483000"
"US carrier supply issues stem from Iran's missile, drone attacks on Bahrain base","https://news.google.com/rss/articles/CBMiXEFVX3lxTE53QUVLcVRzUUN2dWxhTWVneGJvM3JJRWZsYjdyMGdkWHI3VnVnOWs2YzlFT3E0dFZiT201czFHSktQSDJfVVpmQUxyMTdIdGtCV09BMFFQV1FLZ2Zk?oc=5","The Jerusalem Post","Israel","1786763810000"
"Did the US really destroy Iran’s ballistic missile capability?","https://news.google.com/rss/articles/CBMilwFBVV95cUxNcVdBZ1NHc24wbTZjVl9IUmxULVBCcUFlY1lJQzRWNnhxNlBiX2NkT0trazczTzlYOVZPZVNRZnBSNldpcEVMR0p2eFJxRkxoVVVnWXh0Ymszc3BCNUFfU2EyMFNJOFp1RXpGb0NCSjhkdW44Y2FZb3B0WjdTYUpOUUY4VnYyakhGdEZiUmdXRk9xMmhzM0lV0gGcAUFVX3lxTFBFeDJ3VEt0dUEtRHBaNFVtUTBQV1dJZW9UbzM5TGFOX2NQeFNWNmJpV1ZWbnA5LVhIMkswZmdpYnBiQ1JLenRxcG9Od2ZRQVMzaFBUWlotdnJQZUJSSmxuZVhHd1dNU0hBdXVNYTE1cnliTHczRW1IQnI1elY2SEhoMXJJcXFZTnIxOWxTTFNNWTc3eGVaajg0UUpLbw?oc=5","Al Jazeera","Arab","1786765968000"
