headline,link,source,region,published_at
"US-Iran Trade Drafts, Israel Expands Lebanon Offensive, More","https://news.google.com/rss/articles/CBMiqgFBVV95cUxOZ0NCeEhucDNBMi0yYk1yMjhyM2JJNlllMjZrTnJHRHZwdzF5c3hCOUpIclRYc2cya0FEVHZkQVhTaFBDZF9JbDlTSVJqQUV6QTVlb05nbDdDUHJsUnZya3ZnSkN4cHpuZHhPZ2UtU3FvT1NfVGF5UGtCLWhMRTA0NVNJeDhONFE2Skcyd0xoYmRfaktQdUlqNmViRVhvZDlWWlNyV0FjaTlqdw?oc=5","Bloomberg","Global","1780265505000"
"Oil Climbs as US-Iran Ceasefire Remains Elusive: Markets Wrap","https://news.google.com/rss/articles/CBMisAFBVV95cUxPVTRyZlk2WnNoRE5nWVhocmhuZjdVUHdNalBMRFI5cFRVU2FGYndFdVhUazE0cnlGSnV0WW5JQlkwVmhWVTYzLU9RMWxLZEhjanE5YXNPVkU1SFBpV3I5UFNqYXhySWsySFRua19BeHgxNE5rcUpkSEdEWjRVTmlZT1l4RXNGYW9vYVEwMVdUSDRVblQxMXYxdDltY2xjUHVpcTBVcGJadkp1NFZIZFEydw?oc=5","Bloomberg","Global","1780265432000"
"Oil Rises From Six-Week Low Amid Uncertainty Over US-Iran Deal","https://news.google.com/rss/articles/CBMingFBVV95cUxNRVd1aUdwZmd1NFFaZlU4MjVTWnFHQzhNVXVxVGJfckZTLXl0ajFRUEo5TENWUDZhT0NWQjVOWXNCYldoM2s3TVhfSFBMZlRFeDh5Tzk1ajlSWmxEZi05V2ZuSkJPWnJSRmd5dVJJMDE5ZjZBZk1oMXpRNlQyS2FCdzh4Ml83OTNjMkpSMVBTYUtLXzJyYngxLWVEQ1RPUQ?oc=5","Bloomberg","Global","1780264935000"
"Israeli forces make historic push inside Lebanon and complicate an Iran deal","https://news.google.com/rss/articles/CBMizwFBVV95cUxPT3hPS0FhTVpzRFMyYXRIaTh2cU1NalN2a1J3LWN2dDJxcWJfTnR4R0g3SzVhQmNNWU1pLXVHTTg4N1dPZUs2QUptdHBYTWdsUDFvQ09kZTI3azJnWDByeE5uRlNTM3ZmWDc0YWVzNmZ5REZ5WGdNSG51azZyb1VMTEFiYU50QnlVNmpTQmh1RFBDQ2NjaF9fcWdtcWhKSGFXNTdjVC0xa2RSVmowaWU4X1dNY2hMYVFNVnlOWDJnYk84ZFp2Q2VQeFVaZ3FGN00?oc=5","Associated Press","Global","1780264680000"
"May 31: Qalibaf says Iran pushing back enemy, as IRGC downs another enemy drone","https://news.google.com/rss/articles/CBMitwFBVV95cUxOQ3BabXpRT2hYVEk2bzdtM1F6UnZxY0NfT2EyQzIzRlBwd0dfQjVaS1VVMGVQLVVnbDNOV2dlQ3hZNVNkQUxVUkllM3ZyQWYtZWljanhvMlhfVHg2VDVvSllTcF84Q3p0UWd5eGdRZEkydXVETldLdUlTaWZIOXhtSDE5UndFbl85QXBEdlJoaGFhWHNfd2h0R1JqRG9RdXFUOXRmS3Q4ZTF1MjZNUDg2UElyZEdsS2c?oc=5","Press TV","Iran","1780264560000"
"The US war in Iran and its consequences","https://news.google.com/rss/articles/CBMiggFBVV95cUxQalJTMWxGVVA3TEpZdko4UGx3R0FHZGRsd0cxdV9NQlZDWDM4dWVDdFFxVWgxSE5xcXlsWFNiNXVXTklSbVBCODRYV3lQNGg5R09JeURLLXUtWXhHWWV1NVdfRE5aVzRBOUVQblRBNXlMaXltR1hPZ1lpb3o3YkdzLXpn0gGKAUFVX3lxTE9aekI2SHNudVc4dVNfcHdIeTh4Z3FocUJnU3VqcWVubUVEUTRBZGozWThzNHY0d1AxNDBXQ0ZHN1JMZWJNbXcyOVE3X1F2TXc3cE13cUNjX2pkOUl5WHZLdGJVQzB0T3lGRHdiU0QwaUNWOHZTRnA1VFVKaEFENWZGb1lfaWt0S3NhUQ?oc=5","The Express Tribune","Pakistan","1780263266000"
"Iran to make amendments to text of potential MoU after receiving latest U.S. response -- media","https://news.google.com/rss/articles/CBMifEFVX3lxTFA1ZDd1QzlGRFZTZHphVHJxdmh4S1RaZmMweFZGZVRjS0IxeFBjRFI0YUlpOTZpak9KTC1hb1FLcF84WktybzZjRTVsUHVHYUc0eFFLSFNRQzVtMFhzZ0NSWXpsd1F4WEoyb0ZBeFpJNEJ2aFFXOUdzSHhqM1k?oc=5","Xinhua","China","1780262625000"
"Energy Without Geopolitics: The West Misreads Iran","https://news.google.com/rss/articles/CBMiigFBVV95cUxNd2NnV0FnTXJ2OXlHdWU5ZjFXVlF4Qzl2eVlkc3pIajltS2JkRjc5T0JCSENKUS1MWW12dXZlZXlHZ29LMVJTQUFFRUNVcjI4cml1YVI0UXcyeFc3NGEzeFA1aDNqYlBnNk0zZ0lraTB6QzlCTmtoZ2lkWXVKM2RRTHpPYVJiYnR6UkE?oc=5","The Times of Israel","Israel","1780262460000"
"Israel Expands Lebanon Strikes, Trump Wants Iran Deal Edits, More","https://news.google.com/rss/articles/CBMiqgFBVV95cUxQamViZnJ1U2RxM3VBTHM0anB6aFpTYU9MUHVSOHlralZKcnkwaWRGOUgxa1pXMnhMYUtHRDdTNGRQSU9KZGZNSVFSZmpwTW5pMXN4a2U0cTZ3VTI0RWlud3prS040RnpzUUhEZjI5VVJidVl3NFlFdF9QMGJZYmE5cGZzaWhidndNRkRkSXpPTU04NS16UldwNHM1bWVZS1BtX09ROFBWSV9Qdw?oc=5","Bloomberg","Global","1780261561000"
"What to know as Israeli forces’ historic Lebanon incursion complicates an Iran deal","https://news.google.com/rss/articles/CBMiXkFVX3lxTE5uVzlGcnpBX29JNERPNTVneFRBdmtOeXVMVVU0VE01alItOXNMcHJ1dElXVVlEY1pVUEpBUnlHQ0xWa2ZCWHpYNVdfNHFnLXpzTDdxX2ppNzNFcVRYX2c?oc=5","Arab News","Arab","1780260952000"
"Report: Images show Iran clearing missile facilities buried in strikes","https://news.google.com/rss/articles/CBMihAJBVV95cUxOQy1HVkF1dUhyYV9fZW8tS1FhQkNBVUtZTDg2X24wRngzVEJXcXRMbjlNMnVyTUtqM2M1SVI3SGpqRFRHd19TSS16TTBVbldiWmZnYUhPX1Bwb2ZSMEdBZVhxekJFN1hwb21sdHN6bUp4ajlqTEowSjZkUHZCek1TVkFhT0QtaHJVVUJjczBNb09USTd6RjZ5azcyNzQwX1oyak9pTHVKX28yQVRBNzFQTkNqV2syMFdSVHRRdzZZOTBySDRoMWh3VVRpRUVVT1pjVWRmYkp3ZldGU1dvUlFUS1NIZWFfc0tDZ2E4R0lmSHZZdzluWWV3WFNnNzZ0V3Z5cy1UQQ?oc=5","Haaretz","Israel","1780260900000"
"Iran reopens most entrances to 18 underground missile sites struck in war – report","https://news.google.com/rss/articles/CBMisAFBVV95cUxPQmR4VS1hUEFTUkNrM3JTRnhWMVEzRFRZS1FjOHItMXlmX25NbDQ5THBpakEyLXdVU3kyQURDa29ocmxpdlN4MjFzZ1ZLQXRyZ2R6Qmh0SFBlSFY4eVhtdnk4em9hQk5yTE9wQzdpaXhGTFlSTDRacDJ0bkI3STVBSXJvTTBRd2h3OEhaUkVWQUxDUnpOdzkyLXhoUThHUldYb2lZOUdWUWY3TmUtQ1d2R9IBtgFBVV95cUxOd1I4SGtzVzc5c1R5ZG1VYU1xOGpBczhwMmpmV3J3VVhNc1FxQUctTWFsMTN1MFpPRkRTUG1nMjQ3cVFSUFFNQmdDN3RSdWMzY0tRbXpTelR1SHA5NFFYaTR6NFg0QmYxY2tUX1ZBa2N1aGhMTV9qVTNhV3VYc25LU29vczR4R1lRTURuVm15NUZ6NjUtNmRpWE9PUUdreHAzdE5rMkMwbV81ZGF0eF9ZamR6N1VPUQ?oc=5","The Times of Israel","Israel","1780258500000"
"US, Iran Trade Drafts of Deal as Israel Expands Lebanon Assault","https://news.google.com/rss/articles/CBMiswFBVV95cUxQdXBJdzVlS3NiUWlQR082Wkxyb2FKdXNScUw1WU9mTHF2dVVKSzE0WGR3ZUFDZmgzUnV4UElDb0ZqS1hoVHdIdU5pdFRHQWNqT1lwN0JPUUhXMktTU0xxa3pYMUF0ekRmanh3QnAySHFKZXZlUGVFNjNOd21uZmp3ZDd6S3FPLXA0c2gwWjQ1amZuVExKUms3dGduNkx5Z0xXaDRzSTFEa0pSNWZFWlVQcGJtSQ?oc=5","Bloomberg","Global","1780258229000"
"Zare and Kiani crowned Iran’s top sports personalities of year","https://news.google.com/rss/articles/CBMirAFBVV95cUxPQlFTRnU2RFQ0U1lQN25nbTJsN2JoTWVHUWdUbjVtb3cyMFJBZHhkZVdISVZ5S3duNGhLZWNjblRTWEljOWFNZU9yeWU0Yy1LNVpjUENZcnR0WmVINV9ZUnN5ZVo4UExQTWJwMEV5a0pIVXpxd1BsQ21Idm5TTEZSQlFaNGJDMFNQd1k5NTN6WXJQNXAyZHRRRDE4TnBTckFIbTJGMU1QUnB2aUd3?oc=5","Press TV","Iran","1780257240000"
"Israel Expands Lebanon Assault, Trump Requests Iran Deal Edits, More","https://news.google.com/rss/articles/CBMirgFBVV95cUxQMGtwSXlNTDlveGR0SHNDckNMQXZzdzhXOWhYWjBVSkVaTVRhRWdFcnYyV3huRlJ3Z3ROajRaYkxKY1JnWmpkVTI4WUIydGIzVDF1WnhKRkthWldMS2I5MlhEVDBvOWxNcXUxU29aYnVHQXZLNGg2N1BZTmtmMWxmUnVtR3JsZE84am9ISGFvYUttSFdhaGMteUlab2RKSkxkNGF2dkNjbWZEVU5oWHc?oc=5","Bloomberg","Global","1780256955000"
"IRGC congratulates Iranian athletes on victories amid US-Israeli war","https://news.google.com/rss/articles/CBMiekFVX3lxTFBqMnIzM25sZDlfU1Q4MGE2b29OWU5tRGpESHd1Q3hoZ3BncjgxY3pZX28zczRVYV9NSE16R2ktYWVyV1VhZG04RWpUcS1EQ2xjRkhUNmN0amoweG9BRjVVUlpXMndJX0J2WHVTZ1RRcmRaREduNXFaNk53?oc=5","Press TV","Iran","1780255620000"
"Egypt works to help facilitate deal between U.S., Iran: president","https://news.google.com/rss/articles/CBMifEFVX3lxTE9YSjJhMmY2MTkxNm1XWjc1Y0FHSEE0OVdseWdfbzRDbDJFdVVTdnQ1cHJrc1VTdk02enE1ZlplNHF4RTRCUWxwRm81eldDR2QzSDEyWm9teElGZmtsWXVUUGQ1X2o3RVdWcDd4ZlZCcnd5aFk0U3pseXhxNC0?oc=5","Xinhua","China","1780254645000"
"Iran PM writes resignation letter to Mojtaba Khamenei","https://news.google.com/rss/articles/CBMiakFVX3lxTE1NZjhKNlpBQ1VmYXltbnpLVFVwWWdqQTRFcTdOVDlibHo4alN4MXA0dmZYZnF5cklvOVR4Xy1HU1BKdi1LWUo1SlRoeWpQSGhLTVZwYnFISDhkLUpfRDNCQmlBUVBrQ3JONnc?oc=5","The Jerusalem Post","Israel","1780251396000"
"Macron calls for swift U.S.-Iran agreement, reopening of Strait of Hormuz","https://news.google.com/rss/articles/CBMifEFVX3lxTFBYMGJrZ0U5U1gyd2Q4ZmNRakdMWGNWVjdOeWhIeGFEQl9BQ0JxUG1CWTVzSndSbjlyN3hydEI0UkRDZE5uU1pScWNxTWxuQnhBMEVyQzlwQXBfaUFraERBeGpEang2TzFaRjVtOUFlWlRsbmkzQjBieXZvYU8?oc=5","Xinhua","China","1780250700000"
"More than 50 road and rail infrastructure sites targeted during US-Israeli war: Iranian minister","https://news.google.com/rss/articles/CBMiyAFBVV95cUxOTnZvQW5uOEVONW5FM2xtalMwUUhiX1hESUJUNVhBNlRxTDZHZmFmN0lHT1RZaG56RE8zbUNJOEgwUUpIVXpBT0hVdktJc1lrOWl3aHpaQWw1N1hUa05Sekp0anVBNW1XUkFydjVsTUFmalhNd3dPdWszWU1zZDgxaHJ1dFlLbm9kb0hERHJLVXVERW9iV0x6eHZ5bzlVM3pOYTRSOVJpUDhTWGxCYXl4a1Rfby1zckdsdVZEU2p1anNJTFFaaVFxNQ?oc=5","Dawn","Pakistan","1780249970000"
"Dr. Nazee Moinian: Iran is a 'mafia state' under 'extreme pressure'","https://news.google.com/rss/articles/CBMiVkFVX3lxTE1YNThjVVk3Z2gxanVzSGZYRXRqbXZjaDZXZnNlYzhuOFlIWGRnOEpmUTc3N2M3MW14MW10R09fSmJOOGN2Y3RKeHFjR3MxTElMY2JEbXR3?oc=5","Fox News","US","1780249706000"
"Iran’s FM: Dialogue with US ongoing, can’t judge talks until clear result reached","https://news.google.com/rss/articles/CBMiwAFBVV95cUxONF9POC1tSndfcWVqV2pFakIxZExsTmFlVjEwc3phdW9Na1NtMl9OWVJuWWEwVnpreURheHlDUW41NnRqVWt3T1VBU29oeXg5WnpHSmpEWUtFT1Q5WW1WeGtYZi1HWHRJNGp4elBsNWNOemgtM21NS3k4cEVOTDlKUVpQVUgyaHFmc0thcUFzeWpqaHVpR2RIRUZZSHlLaVR4Mm5JM2FESWVJX3laR2xwZ1NaWW9XT1ctLTFhWDZheWQ?oc=5","The Times of Israel","Israel","1780249232000"
"Talks and message exchanges with the US are ongoing, Iran's foreign minister says","https://news.google.com/rss/articles/CBMiswFBVV95cUxNRWdIc0MtYnhQSVJBdXd3LW5DUUFENWtHdHo3MGpXRVBTZjJ4Smw1aThXdjI3WExpOXVmM1l2QllJS1RqaWlIQ2VPbnNmTWp0MW5JbHRfVTB5THI1X0Q5czdMWE5GcWZ2azRrYXVwby1BMzNxSWlQWmxHSHJnVFk4cEdFRU1UZXNkV1BXdnF6U2pHN05SZ1FIVDZpb2drMUllYWFlRE0zUHE3WFJGN2FKQktnTQ?oc=5","Dawn","Pakistan","1780248770000"
"Citing IRGC overreach, Iran's Pezeshkian reportedly asks Khamenei to let him quit presidency","https://news.google.com/rss/articles/CBMi0gFBVV95cUxPOWxxemZaSVNpRHptdlRHV1BmWmhkdDBqSWFQUS0yS0lTekZCYklxOUk3UnlKZmVzWGR3Mk55bmtRdnpTMnkzWHpiVkdrdVFWUDZhbzNpNFlnSTFwQU01cEZ2MDRjM0s4dWFJWlVuZlU5d3pvQUVHX05pTldjUHpLd0xRWTl5Z3cyT2EzNUMwZHpINWZpVURMbnE4bnloZXpucEl6ckw2UzJxRGlHWEVaUEhZYXR1Rl9jYl9KQUk1SnUtSURiUS04bnhQcUJjaEpBV2c?oc=5","The Times of Israel","Israel","1780247732000"
"Iran nuclear issue off table; talks with US focus on ending war: Lawmaker","https://news.google.com/rss/articles/CBMie0FVX3lxTFA3MFBXQlhIdl9hbFJfN1dKN3I1UTVGbV9tMlJvUFJQYUJydmNobFFZc2lKTDBnT1QwNnl0S0N5OU0wNkc3Q2h4cGprMGxqczVEUjNUbmVQTTVobzZOdW43d0doOFZWMThDeXVocEpCUkJvV2M0S0E4dzQ3SQ?oc=5","Press TV","Iran","1780247640000"
"Trump Wants Iran Deal Edits, Israel Expands Attacks in Lebanon","https://news.google.com/rss/articles/CBMiugFBVV95cUxNYUgtOUtpUUFhS2NfU19Id1NVcEVMSHBPZVpDUy1JOFl0bXREZVFKMDg1aUNMcS1MX3cydjF1bkNERGlOWlpzemRvQzIxbmZMTmo4U3BiNk04ZEhNUjFWcDBvWm9Vc3VJVmZrbEVRbFZvbUJBNkpPYjJIRWRXTWJEc2tWTlZNY0pTbjNCdTZDZkV2TjZZNzR0VXRrdjhVcC1hN0NiMFItbEhYS2pxWkxLT1JOT2VnM0hETUE?oc=5","Bloomberg","Global","1780247117000"
"Iran ⁠restores some gas production at South Pars facility","https://news.google.com/rss/articles/CBMisAFBVV95cUxQQlhTZGVBdUZHMlZpZUpVdE9fMHN1WjdqVWZ3WVVfUnFuMW1yU2FyYXpFMXRLNm1qREJfdmlPNV9CWEtIYU1scnJPNWZxYmR1VGdFM2VxM2JtallJY3pMeHJjSlFIbFVpOVhNSHpCSUFxTzRqOWI0VmV3UFVPeEhtQnFYa2s0MG1TdWs3N2VMS2pWXzNOUTQzd0t5LXhZdFhUX0dpMl9wMDFwTlpySDVyedIBtgFBVV95cUxPQU0xSmtsRFBjb3BVaFZCWGdOWUIzYW1EMDVrb3VwNjNzdHpyNE80Yi1Xb1d4M3dFSnMtWmtDMV9HelF0bWdBZkw0QjUydUtCblBJTV93TXBkN0lLMkJUWnRJc1VzckJoTkstdkxxT25LVV8zY2hSYllwY1lSR3VFaU1FRUI0Wk95Skx4dUJQR1pnVmQ0RUpuMVFvMTVPUjNDekpPNDdaNUdETTNPWlRXQmFNNXhXZw?oc=5","Al Jazeera","Arab","1780245747000"
"Khamenei has not yet responded to either latest US proposal, nor MoU","https://news.google.com/rss/articles/CBMiakFVX3lxTE54S016OEV5WlVYZjhZX2g4MFpiVmdKa2VPR2hERHhqS0hGTEhFdzFXYkhKc0Zfbm9KbWtOZjBGQ1QtV3c3V2sybGQxeDNDZDRGdXl6TnhYNkRVYnExcUNxYnhOVW12U2VINGc?oc=5","The Jerusalem Post","Israel","1780245325000"
"Darrell Issa on Trump's Iran peace framework and US missile inventory","https://news.google.com/rss/articles/CBMiVkFVX3lxTE4zQ0pwT0phblBkQVR4Q1QxQjUwaktqNEZXNDJZNWFjYmFDekFjVXhkZUJ5OFdMSVp3ZHVVdUdzVTBmVTdjUDliZkNpaWlydllIWi0wRWxR?oc=5","Fox News","US","1780242867000"
"Trump appears to contradict earlier claims about impact of US strikes on Iran","https://news.google.com/rss/articles/CBMinAFBVV95cUxOZWV2N1FmLUZzQ3NFdnFiOGlMX3dLX1dXcFRnUFZZaUttdkhLYlJ3OWlGOWdGamNCMTNtX0I1TTVMa3BQQ3ZGVERkc3FZczJ0RE1OcDZfbDBfaTViZmJlakZzbDdraU9oMmVHdGVLSWtoRFY4Ry02NmtDak1ibXpTNHBmcGFOeHZfaWRLSXRSc2tsVjUtTS0yaXZkN0M?oc=5","The Independent","UK","1780242000000"
"Hardliner’s post sparks warnings over Iran regime unity","https://news.google.com/rss/articles/CBMiakFVX3lxTE1JTC04UG5xMzhkNE9fNzc1RGtqaVFzNENBeXlLcDh3eWdsUDVjR2VueGswR1VoSTZkM1NqWF9TamZ2SVpreHFNTGJIbXVoSHduWDhITnB1VlJhbHdfWkNLRUdsdjVlOUx5Z2c?oc=5","The Jerusalem Post","Israel","1780241609000"
"Trump Demands Tougher Terms on Iran, Israel Hits Hezbollah, More","https://news.google.com/rss/articles/CBMiuwFBVV95cUxOYUNnWG9pTXdaSDBfQkdqQ2JsSm5EUk5WbVhITXM4OGVHT010SlFzQTl3UVNqUkZ5aS1TRUwtVHFiTzhkNFlNc3d6bXlGSXR5QTUtcW9sVzh5Rjh2UFcydld4M2E4Y2RnRTV4Z3h2RW5lM3I2ZUxWTUsxM1daRzY3TmNZdWcxWHVmem5MMkE5cFNjMnY2cTdMSUxTa01XWS1ndjVObzRCWTl3QzdBVHhRSUpYbmVnLUVvUHY4?oc=5","Bloomberg","Global","1780241603000"
"Iran reinstates some internet access but restrictions remain for most","https://news.google.com/rss/articles/CBMirwFBVV95cUxOY0l3TG91LVluZUNRa2xjOHhLZ3EwbkJXNk5LSDBqX2tnNXNidDhpeHV4SU1XdzlRdUNILXA4N2lpM1FSdHdkc3FORDl1LUVQTEtMZmRGQ3N0YW8yellOX3FaSTF4N2dVTURQSGZQVE43YXZmUXpEUWx5TXowaVNDNlBNWHFIVjI5R0k0elJva3JHblJhRDdocUxOcmVnQ2dyWWQycjRobGNnVkxJOGtZ0gG0AUFVX3lxTE1MbmJQZGpZNmtmRXdTR3NuTnI3MTdlRHAwRndnRGxWVEFLLWVFTWMtUUZ0Q1FkQlRNaEF1NnFTcUg5a1lLdVRVb1FPUUdiZlN1S1V6TjExQ2VjbllYZDl4Y2lPeGlrU0hwa3A1dUxmYWI3NGhsQnRrVzI0d2NMNklrMGs4eTNFeV9NOUJ1WHFyLXphc1ZYVm5Ja2JMbkQzRFBOVC03LVhNMkFaUkhBbDg3UlkxMQ?oc=5","Al Jazeera","Arab","1780241088000"
"Trump hardens position on Iran talks reach pivotal stage","https://news.google.com/rss/articles/CBMiVkFVX3lxTE5DUzNwYllKNGlwdUhhc21DaW9ad0JyZ1dvYUU1UDAwaFdVRW5IWThPYWF5VUtxREs3QlU5cmhYRHNQVGlLTU96QVdYRlNWTEhPYVhyNi1B?oc=5","Fox News","US","1780240622000"
"Trump now says US left Iran’s military ‘alone’ as he considers deal","https://news.google.com/rss/articles/CBMirgFBVV95cUxNbkpnd29HcnFPcHVqbEw2Ump5X09SeUxqcHl1RW53S0F0eW81MkxCRlg5OTlaOGtnbjRGRUo4NWxscm1DQ0gwN21fU0hta3VjQndfOWlhUHFQQWtJekEtWXhFeDcxVF9CZ2l6eEpnWWt6Y0JqaExiNXpGVFZjeXpQT1JjMHIycUtjTjNUZ3laR1hjVmR2NW5uNTMxa2dmN3Zja0k3aV9wSUs5QXFFU2c?oc=5","The Independent","UK","1780240560000"
"Secretary Bessent on Trump's Iran policy, economy, trade","https://news.google.com/rss/articles/CBMiVkFVX3lxTE9VUjk4ejFGY1UxQVpSWDB2NHRLS3Jmd3dGZmItUG1DNmd2d1l1T2xOOFktR2laM1pYbTM3S2VYUWlFak13RVBzd3c1NVFnNjJmWW1nWVRn?oc=5","Fox News","US","1780240520000"
"Shadow of war still exists, armed forces on alert: Iranian government spokesperson","https://news.google.com/rss/articles/CBMitAFBVV95cUxQdEE5ejUyWHZMR09YOUtIaWlRMHdOU21JblQwNnZxNFFaWS1HcmFLbXduTzltSEowZl94YkxIY3lGYXNKeTlVYV81dlFTV2RJWmg1cFdJZ1VXMndpOEdqMUItaGRnVWUtTmNfWnRUaU5YV0RURGZWSmExZHI3b2ltQTdXc01LTTRIQ0dlTzhzTUxJVkhfTDJqSTM3bGN0aTRSWXREaE1iVlNmcm9HTlBoSl9BUnI?oc=5","Dawn","Pakistan","1780240486000"
