headline,link,source,region,published_at
"US demands on Iran’s peaceful nuclear program ‘illegal’ and ‘humiliating’: Nuclear expert","https://news.google.com/rss/articles/CBMiwAFBVV95cUxPeGxRWHFYcC1IT0ZwZmlmUXdpTTFFWkVkeWg1QV9VWkt3VFExTEdzZVo3MV9MdWhUdGc0YTB5WE5SNUc4Q2cwblJIQ3AyNUxfbDd4WGZOQnl6LWZyUktlY0hQMGNKZmtPd3lBVGVuRFp1dUJUcFRJb3owVEsyS3NBR0xTZWQtdlQ4ZXZrZW83Y3Ntck5PRkNGcFRpWV9tNHAtMXcyV2NBaXhiVkZLdWpmZ0d3X244Yk15eXBBeXNhYks?oc=5","Press TV","Iran","1779020880000"
"Iran's Yousefi claims gold after setting world record at Asian Weightlifting Championships","https://news.google.com/rss/articles/CBMiowFBVV95cUxOSXlzQWR0QUJrMGFVMjVaRnZCSmkzNWczVlZ3TnRhb29QSnc4MUQtS21mZEZZYXhnczlmVXp2anA1eHV6S3c0MGlkR2FDTHZKNG81YXlPRDJlYkRtQjlBd3hJQXhfWXhzX3FBY28wNWtjSEg4RVVTXzhDeDRHTC1WQjdjWWV3UG9qS0NkZ21WQ09uRG5lNFU2QkRLbGV3WG5lUU9Z?oc=5","Press TV","Iran","1779020220000"
"Beirut Fears That Israel Is Eyeing a 'Gaza Model' for South Lebanon – as Iran Aims to Wreck Progress, Too","https://news.google.com/rss/articles/CBMilAJBVV95cUxOVEpyOV96WTZQVFV6cVNqLXdWWTRiOHg5Y2FXbE1NS04wUWd5RFlhS0ktdVlXRGFLekJfZmVBdy0taDFXQ2JPRS13Ump2SGN5ZTVrOURYU0pkVkltQ005QXBTWVl6M2ExTG1WUWJOMnhuWEhQT3ROT0lCb0hvd0wwd2RLVmxDSDV3MzJNVURiNkRSUWljczBMVmR6X2pyS2VZbjlzWnRjdVZ1S3NGNXBVRWgwTno1Qy1VN1VRckpJVlN0dERLWU5pcjFrNnhUdW9jVFZNQzViVER6bWxKSnJpZk4zTHNPUjZ6REJzY3lVR3JQTGI2Y2pKWDRyU3BlSnBGb0p4d2J1azFURzM2M3RrejdRQzg?oc=5","Haaretz","Israel","1779019500000"
"Netanyahu to speak with Trump later today on China, Iran","https://news.google.com/rss/articles/CBMiowFBVV95cUxOb2NBSnRmV2p5X2pYbWRKRXRCOWdrd1pjYUV6b21UZnczNDdEcGJ0M3BUUEcxZnFKTWQ2OE84eFlGNk1zbjQwQmVwelExVXJRcTdJWVQ4Q0xYWU1YcnRlaWlTQ3ZoeURQM01OQzRNelRvOENIWGJYZE9oTFhLSThUczIzZmE3RVZXWXlCeE9uM2xHckRXSG0tRjd4UmUtNkUxTkxv?oc=5","The Times of Israel","Israel","1779017967000"
"Israel Q1 GDP shrinks 3.3pc annualised as Iran war weighs","https://news.google.com/rss/articles/CBMilAFBVV95cUxQcmk3ZGphQl9CUzBHMkVSTzZNXzU1MnlKSENORVVtOTFmNDBlVmlwXzRlS0ZyLUc3clpPZXVoWmpaU2ZmbGxtZ2tPSUlfcW96cUg1WGUteVJKUW9TMThzOUh6WHFBdGRVSUROMTc1MmVzT19VWGZncW55SEtFLTZ6cTBqSFBYTW1VWVVObldYbGV5UEwy?oc=5","Dawn","Pakistan","1779017501000"
"Israeli army runs out of money in wake of war on Iran: Report","https://news.google.com/rss/articles/CBMizAFBVV95cUxNNlA4c0ZZQXhSNC1SV09sYmNzZmowSElCckU1MXFTdm0yRmYxTjREOTZtUjl2S09FQXBDZU9VX1J4ZmNtTlYwRUZaeXFwd3k2SWV5OFVmSHNtMmxFX0lTTGRkN0VXdkZZVXpfU0VNTVppMFFETXRYUWZSbFExWlZwTHF2WUs4dHVJSW5SZ3JXRW1NOTVfUHd0TFg1MkE4c1RWcEtjeGRiM0pKX3hac2ExN3dFR1Z4alYzOFdQczdfcDZ5NWV4UlZUNk5KLUk?oc=5","Press TV","Iran","1779016860000"
"Drone strike sparks a fire on the perimeter of UAE's nuclear power plant, shaking Iran war ceasefire","https://news.google.com/rss/articles/CBMijwFBVV95cUxOUXdMSm5tbGgtQUh3NXJ1dF9tUUxpT19yemJSLUU1c08tb0llNFZxcWJhMlNkMGs3MkNEV1p4al91QkY0cUE0WlpvNG8tRnNXM0t6b2c5WVpDMW5CQnRTTnlKYTRGS0lXQmNOM0VrNlQ4bWRvNzJqNV9oUmxuUUxmWGJuU0xoQlY4R2drWnlPcw?oc=5","Associated Press","Global","1779016260000"
"S. Korean, Iranian FMs discuss vessel safety in Strait of Hormuz","https://news.google.com/rss/articles/CBMijAFBVV95cUxOWXgwaTZoUXhjVG1VQzRSMGlKSTB4LTI0eUVLNHlBR1h2aXRXNFJnSEg4TG9mQ0hZaHJRcjdQVTQ2SnhvVG1vckh3cjdZdjI2R1FvTGxLaHNpWkswbG1fbU5DZDVkQmlKQW9HQjRtY3JNZ3R2aU9WdWlWcmJKbTg0U1dvWHl5M1ZTaThKSg?oc=5","Xinhua","China","1779016245000"
"Qalibaf appointed as Iran’s special representative for China’s affairs","https://news.google.com/rss/articles/CBMiuwFBVV95cUxNOWtBTGNyNkRmN2dKR2ZWeHFXWmc2bWoyUFZDdTZqd3BqaWdWdkpFOFE0a2s2S2dpX19fTTR4YU5mR3dvOXpUNzdBckpPTzd5R00yMF9NUFJlenZUQ3BDd2hWcmFISktKNzRzald2ajdOaG1kczJnTU12b1FIUnFMUlB6SlVCZVdxMHk5UHVHWkI0Q2xWSjdZa1JYNDU5Tzk5c0NaUGliYU1adHFZQmY3ZHQ2UzdXZkVJWldR?oc=5","Press TV","Iran","1779015720000"
"I asked God for few more minutes of life': Iranian nurse who saved newborns amid bombings tells her story","https://news.google.com/rss/articles/CBMiqwFBVV95cUxPNUJqWjBTZTZLdFpvbEFLWTRYYkVWSTNCaHhyRWpUUW5CcU1IN3U3dkpYTmtIaXZYb0FqYmdjOVRGdk52YmduUTZuUVZzYkxDRjR6TFNHNldTR3pmaFhydk9SVDc0aS1HRDJMWEk0MzI5dnluQTEtVjNadEVUY1FTMEFSeW9QVHRaekIzTzR6RzZNNFJlelRXNmdoQlZTbE9sY3BZZDlONnFkMk0?oc=5","Press TV","Iran","1779014700000"
