headline,link,source,region,published_at
"Explosions heard across southern Iran as US CENTCOM begins strikes - report","https://news.google.com/rss/articles/CBMiakFVX3lxTE1CYWRIczJCSFJ6SnEwWFJkZjZPY1N6MlJqQjJObkt4UDhHOHItZjgxLWtvalk1M2FBSFJnajZ3dkJCQ0hpcVl2ZkJpdVZzMXc2c0tPTzZ6MFNJVkNWLXhlclJhWGlRSG9xMnc?oc=5","The Jerusalem Post","Israel","1785372657000"
"Urgent: U.S. forces launch new strikes against Iran: Central Command","https://news.google.com/rss/articles/CBMijgFBVV95cUxNekRmaFFHUllXUFlmX2NEeHhRY1dLZDJDTktET3BiM1dWR293aHJqX0NiOHRYMk1kUlpLME9JMjZvMjgzLXp4NHVnc3I0SGVmOVNpNWxWTndSLUdCSnFVWFluOXhPRnJWcXY3bkNubERYR1BVNWhBVVM4SFUzWmhTcnBRV09rUldWTXdRRXNR?oc=5","Xinhua","China","1785371865000"
"U.S. forces began launching strikes against Iran at 8 p.m. ET today. The strikes are a powerful response to yesterday's attempted Iranian attacks on U.S. forces based in the Middle East.","https://news.google.com/rss/articles/CBMibkFVX3lxTE1fZkQ0Z0gxYWM1cDNZR0FkTTRrUHJwZjJWUlVaMl9xV09qR2tuX0FFVExSa01tTkNLelVMdUh4MnpZb0FGNWtabG1JN3ZGbE92aThoazBqaUcyNTRRQ2swV203cWRZYnhlYjFteGdn?oc=5","CGTN","China","1785371109000"
"Iranian media: 3 explosions were reported in Qeshm Island in southern Iran","https://news.google.com/rss/articles/CBMibkFVX3lxTFBmMDR3c1ZLYzRWak1TMXJCd1A5c0dnSGdCM2YtV2RrUXpoRDJTMkxXaXV3YXBHRUJGTkdDMWRsLTJvVW13aHMxbUtmM2tpYXBJTnpJc3Y0cDBVbG9sUEJnUmVyUlpNVXBvczgya0FB?oc=5","CGTN","China","1785370828000"
"Iran war live - Al Jazeera","https://news.google.com/rss/articles/CBMizAFBVV95cUxQcjJUTThSM2lqQmxRQ3JZNENQakQ2ZDN4U3NiTXhaTE5jY3lLLVRJMTZPaU1iRHhUaEQzWERqTGNId1BCQkFFcGtvbVEtMDFrN2dibHd4V3JEVFBxVEg5Tnp1SEdrUmFaZWFFTloxVGtObFV2WThfTG5ONExQd0JJSEM4NUp6b1VmWjAxcTZhaEFJQW9qdjJ3aUNNRE5qMnhCdEVwdGxzNDRSNnUwUUpMQ3l0bVh5dTZnQTlDV3VFWjlONldTc29mVERjV2M?oc=5","Al Jazeera","Arab","1785369879000"
"US launches strikes after Donald Trump vows to deliver ‘beating’ to Iran","https://news.google.com/rss/articles/CBMihAFBVV95cUxOcDhjbU1kMnhfbXdULVVfM0ZJalBuRjhtYWZzc0M1YTE5UjhNMlJYU3F2VmJVOXFzS00yOHhoeV84RzJnS19zcTE3WUtHQ0JWb19kNExvX240eXh2LXRmOENlOF9raUxQSkZxVlJpSzhPdVFyRy1VQmFEOHhiMXA5dnF3VS0?oc=5","Financial Times","Global","1785372801000"
"Qatar Sends Its First LNG Shipment Through Hormuz in Three Weeks","https://news.google.com/rss/articles/CBMitgFBVV95cUxObWxsZUxNSGlzOW1oTnlVU0NqQWF0YkU1RHoyNWlfOThNUWhQdkV6TlhZN0JtWkMycUhlNEt6X2JESXl3ZGZkeWp1TW5STVNpZ0NUSHpMZGJvLUNKVk1fUjExMzBTZDlxZkJ4OHd2ZXFlTXJVeXcxRkZaNF9Qby0yVWJkRVFBd3o5c3doMGNiNjJpcUtQN2c4R0tKZ25IeW9vVDFjR2VaTHNoa3Jyc09XcnVuSzRSUQ?oc=5","Bloomberg","Global","1785371700000"
"US carries out fresh Iran strikes, CENTCOM says","https://news.google.com/rss/articles/CBMiogFBVV95cUxNYl9qUHF2eEJlVmxqM2ROX0NFVDE3SHVIeExWXzltdnl5dG1HSmprdzFha3lhWUt4dGRLeWFBSlE0ZlYySkhHdmpLcE51S3c3TV90azg5LTVhWWNNd3IydlAwT1djUmV4Ui1BR3pOUl9PcHBPWllxM1NDSmlnZUQ3RnZSeVd2X3BqSFVBR0U3cE1xaGwxVXpYWmtXanlZVHBNUGc?oc=5","Reuters","Global","1785371640000"
"Trump threatens more missile attacks on Iran","https://news.google.com/rss/articles/CBMicEFVX3lxTFA0TU11ckV3aVUtWDVpOU10TENnTUwwbEZtb3Bxb2pBZGt4VkJaaEJ0TDhIYW1hOFEzUHA4LUlfSnNYazFDNlhpcVpSWnRDSDVSTHkzZEVaTld6REhrWDVmMUtPRkRiUUpzcWZBUXROUmM?oc=5","Financial Times","Global","1785371481000"
"US Launches Fresh Strikes Against Iran as War Escalates Again","https://news.google.com/rss/articles/CBMisgFBVV95cUxQN1hnUU50SWVpX08yVjR5YWdJX2pOWld2OTRfbnJSYlZoTWhuOUpBZEVicE1qVWpSNlEzaDBkb2FUbElTQnIzTTZiNV9HcTdUdDZyMHo0NVdnSjYzcEQ3WE52Q1AzTHVhdkoxUk80QnhRQVplN2R2YXZudW9ZV0M2LXo0TTE0cEZUM3VGX1ltMVhmUU5yeUt1RzRMS2hxU2wtbDJfRkhua1doV1g2MzlGbEhB?oc=5","Bloomberg","Global","1785371340000"
"Dollar steadies as Fed holds rates, US strikes Iran","https://news.google.com/rss/articles/CBMipAFBVV95cUxQOUFkZlJYUUNoTkxoekFZRWtKQXR4WGFheDhRNjRwdTFTQzQza185ZHRUaFZmTi1Ka0dQSkpjbDVMZS1SZDJaUVhzMW5nQ3gwdkpLcFdtUjJ0NTM3dnpONFdlbmh2bUJkQWhocXp2N3VhRWdxVUhOSWpjbVg0elZyR2JDQ1lCU3FIeVJ5cXUzOTFsNktCZWNKQTFPdFNibmt5aDlBUg?oc=5","Reuters","Global","1785373980000"
"US Launches Strikes on Iran, Bonds Drop After Fed Holds, More","https://news.google.com/rss/articles/CBMiqwFBVV95cUxPZVBPdUs2VWkxV25KZUl3aW53TWtGa0xsNDdEaks3cjUzYklXVmFLSGh5ZXdfUmdKOGdXYnR3bmExSExNM3c3aDZCMTRUeHhnTE1VR050U2dLQjFpM2FrcElzZlFUQ0VNa1VtY280Wi1OTE1INlZIRzVvZGJxOFQyc2xWNjZ4YXlKSi1reWNpdEpJYlRBSDVDY09zVmV4TzlUcTl6UzJBU1pfcU0?oc=5","Bloomberg","Global","1785373491000"
"US launches 'powerful' strikes on Iran a day after attempted attack on American forces","https://news.google.com/rss/articles/CBMiWkFVX3lxTFBTU0lxSXpCeTVrS1JXemlVdmNyZ2NjaDhpWFhCY2hwa2pmdk5yblB4M2FBN3cwQU9RTWJCRTJCTDFGaHZEZC1ENUEwdGFCLUhrY1VrZU1GVHhOZw?oc=5","BBC","Global","1785373291000"
"Benjamin Netanyahu says Donald Trump controls Iran war, discussed options to end conflict","https://news.google.com/rss/articles/CBMiXEFVX3lxTE1CQlZLX09JNlpkc21iMVk3MDJYR0FiRHdzc2hiNVdJQUJ2cXZqZkF0YXYtNVlkOUVlV3hjbUlyUlFwSnZfa2tZSE5XS3NBS05mcGQzLWhtelo3Ry1t?oc=5","The Jerusalem Post","Israel","1785374629000"
"Flash: Three explosions heard on Iran's Qeshm Island: Tasnim news agency","https://news.google.com/rss/articles/CBMifEFVX3lxTE4zelBqMkZjN3VQZnVfYkpwODc4Q0xmRmNmaWZxM1o0WFdBdTg1b2ZkaWlsaTVLMU9ya3dHRjlYVm9pSDNCY2tnMnE5Nzh2a3pmY0VSUzcyQldTaFdROUlaQU9SOHFnVF9Ra3gyZTZLMndqWC1sZ1FfSHJ5VHA?oc=5","Xinhua","China","1785373470000"
