headline,link,source,region,published_at
"Huge crowds expected as Khamenei funeral ceremonies open in Iran","https://news.google.com/rss/articles/CBMisAFBVV95cUxPa0FxTngzS3pvZTBNcHZZVXFBVDdhcnluYmN4TWhXTDJVSWNnN29sazJMV256TjdiXzA4WldNV1kzYTM4WGc2ZWNCY1FrbnpQZzJBOEx4WVJNTHdKTXY2ekd1STNwMTlaRGNYc0hBYmtDMDZOY3ZhazRwTGowQXFqQkg5VEJXY3dhRnNsVmUzN3hxb01Cb0pKQ0VrVVNMSGU3YU1NNTlEUFpaOWw5Z1lYeQ?oc=5","France 24","Europe","1783126029000"
"US: Israel Plotted to Kill Iran Negotiators, Extreme Heat Dome, More","https://news.google.com/rss/articles/CBMirAFBVV95cUxOMEN6Y0ptMUp5WllzVkxLWWRNazNDdkhHZDJfZ3Zob0pkak9TVzFEYU0wYlIwdEpfNnA3bDVSR1BOOU01YnBySEpIOWo3c1kwQnBNbFdyZ2hnN1J3MU05ZUNUbUVVMWx4TXhqWVhWQXp1X3RhMExOX0tKYTZ3RUY1Q083Z1JSVUs2Z3hqSHJkWUVTQi1EZGVIV3lKcERfcXlNRDNBRkVrai05YTFQ?oc=5","Bloomberg","Global","1783127469000"
"Don't fault' Trump for pause in US-Iran negotiations: Former Biden press office advisor","https://news.google.com/rss/articles/CBMiVkFVX3lxTE5CSi1SdGZyY2hlY0dZVFZOcWE4UzA0R2hINDVjWXI4bEFWMWRfdFNVbTVWak90YS05Y3RMcVYtWHN0cV9BelRmU3JYZXdaYWI2V3ZVYXNn?oc=5","Fox News","US","1783125267000"
"He made the Ummah proud': Netizens honor Iran’s martyred Leader ahead of funeral","https://news.google.com/rss/articles/CBMinwFBVV95cUxNMVlHT3dydlVNQ0UtYkZwRVo1Y0JEcG5nSks3TWNYZ3Z2WFNtNVViRXhjUGt0bC1IczVWeU9JVTM2MVlGb3NYY0VoVUNYeUtUOExXQnRDTnVadzFrbFd1d1JEeVc1MFEzMUVTVExiRDN0eUpEckhSeDBHRVY1ZXdlQ1hQbVpHQUdhN3ZqS2w5aGhNQnh1U3I2OGM4WGIwYlE?oc=5","Press TV","Iran","1783128360000"
"Senior Chinese legislator attends Iran's late supreme leader's funeral","https://news.google.com/rss/articles/CBMixgFBVV95cUxPQ294OG9BQU81bzNfNFhDbkd3Nl8yaDBCalFEOTFPNFlxbHJjR1lyUDFYRVZSVm5CaGszYTk0VmNhaVFheWFqaHhpVUhWSHVQZXY3RGdMdzNoYURHRDZDRVJNMVRVMGQ1OGwyc2QtdTFxVXpQU0EzNWF5TXN2NHRNTUViTjBqOG13UmlmMjRHMFVfMXpaVWVRX2JrTTl0dVo5ckQ5dDk5dHJ5SVFQcngwM2pfQTd0bE1FWXR2Y3p3LUY0VlpLRHc?oc=5","CGTN","China","1783126045000"
"US: Israel Plotted to Kill Iranian Negotiators, Extreme Heat, More","https://news.google.com/rss/articles/CBMirAFBVV95cUxQVklWcU5aTGY1c0pKZzVPemEwLWxIeUh6dXpmUU15YVJ2TUVYVGlnWUVTZGRlR3NzOFlrOXR4d1JlZ21nTEpSSEthcWdLS3lWSkl6WExwS2hBYnNpZXdvNmhyNGFTa3NVdUFidWFjSEsybXpyUU9YQnRaR1JYWTJHaGotSTFfMnZLZmw4em10ZUZoeHNGellRZ3BUTUhuQWF5NEY2NE01ZWpBdzlv?oc=5","Bloomberg","Global","1783130679000"
"Crowds enter Khamenei’s funeral venue ahead of processions","https://news.google.com/rss/articles/CBMipgFBVV95cUxOOUdVTl9YcnpOTENjeTBCQVpONHlfVXlUc3kyaE01THlpS1pVM25FaVoxVXNXX1lNejJGeGR1MTZBcThjdnFJRTN6WTBvVW0yRTZSTE9KbTRKZGNQUExKVlBaS3c1cERvcnBrY2FEbzlZOXg4LUZTUzRvbXRkREc1eWpLWFNEYnhiREVSZjg5R2tmcHo3ckdzS3NsWEVna0c2M3l4OXhn?oc=5","The Times of Israel","Israel","1783131940000"
"Iran held a public farewell ceremony for the late Supreme Leader Ayatollah Ali Khamenei","https://news.google.com/rss/articles/CBMibkFVX3lxTE1iQ3hteWxNS29FSWNlM1hOSEtlNEF2WGk1T0xrOHJyNTdrVHcxVkU3djltLTM2RF96UFBqNmN5VnFBZlRrMlBBOVlLTGNYY2Y5ZElROHU3bFBxemdRbkJTdV9SRk9vemstbHZxdElR?oc=5","CGTN","China","1783132173000"
"DC Parade Cancelled Due to Heat, Israel Plot to Kill Iranian Negotiators, More","https://news.google.com/rss/articles/CBMisAFBVV95cUxQT3o5a001N295elJtanpMNExiZlZUWUNDLWZsZWZIb1Z4STRRYV9uVjNHYUgwNl9DUHBPeGdjYkhERkZ1dmo3UmNWeWJFX3p0UUhpNDh4a3lYTkxRX1U1ZWJFRXBpTzYtN0tLRDI1bzA5eW5MOG01U1VUSEQyZXRWeXluZVhYS2sxRXpiZTR2eU5DU0VlTENkQm9HSWlOdEdWYm1LWHpsT1ZldTdUNzZkbA?oc=5","Bloomberg","Global","1783133309000"
"Iran officially starts public funeral ceremony for Khamenei: state TV","https://news.google.com/rss/articles/CBMipAFBVV95cUxPWXBnTkQ2NWJmTnR0R0VkTDJ6eU52X2Y4QmdQY2N6MWRRMndtdmlLZ19yQ0Y4a1l6SXlZbHFhcTZDMkRaVUR0dS05SnlNeDYzakc1Wkd5RXNSRmFxRmFSUGJyQWZseVFTcEl3VV9zc2w4UkY4dzBCU00xOGM1cHEwVjlmM2w4NmhYeW9RVEVXTUVVR3N5R2NULUlIbmNpeG5na2xRbw?oc=5","Dawn","Pakistan","1783134540000"
"Iran begins dayslong funeral for the late Supreme Leader Ayatollah Ali Khamenei, killed in war","https://news.google.com/rss/articles/CBMitgFBVV95cUxOUTNod0xTMjJIckxKX0NjQ1Z3OXJDbEZFcXNka1dQNVFfdjE5WVNnNUFfRWFuaEtnRExzV3huaXBRQ1BCUnozUnV0eG9ReGlvTUdrNDU2SjBKNzVkaE42MVNPcWt1a2U1RTllNTFFUjVuMnBkYU44SUUzSUtDaDUzbE1SNHlxMVQ5aXBHS3BxamR0eHpuWGo1WWxJNWRNaXFBVUd5SHhYaW41dDVreWVJYVhiYVhLQQ?oc=5","Associated Press","Global","1783136880000"
"DC Independence Day Parade Cancelled, Plot to Kill Iran Negotiators, More","https://news.google.com/rss/articles/CBMisAFBVV95cUxQb2VidGxuSy11bnFCSDV0bXozeVgwQjR2dEZYT1otZGo0bWV3enNEbFZSclJIcDAwQVhJZGFvYkd1ZFdLbHNNQ1pNMFJiRU9NRDMzdFVLWFFDRXVrUV9jdnVVN0tCQ0NPclNhRGN4d2RzLXctTC0xVWxGTUh0MWlfcDlydk1XcVp6ajNYN0x5Umw5R2RTaTBQNWM4SHBjcFdaOFg3anNzMmoydlFRZk5vdg?oc=5","Bloomberg","Global","1783136237000"
"Funeral Procession for Khamenei Will Visit 5 Cities in Iran and Iraq","https://news.google.com/rss/articles/CBMingFBVV95cUxPUmZpNGlHUjVYN2JFWkpNU25fajVobnRkSHh5cXRvdE02LW5fdlBHNUVfSHNSYk1yeTFwNkgzUmg0R1RiUDhNRXVVUHVyckhsMEhLMXYzZnh1cmsyMkJ2R2VjN2dkekNfejBYS19KSlJVSWowMFMtZ0p1QW9XY3ZYWDZOaHloTzNZajRES3lySXVlZWpPOFFEVEhhdzJyQQ?oc=5","The New York Times","US","1783137665000"
"Iran begins dayslong funeral for the late Supreme Leader Ayatollah Ali Khamenei, killed in war","https://news.google.com/rss/articles/CBMi5gFBVV95cUxQcm5SQmFQcHVwRThTVTlxbnh3eDIyR1dUNDdRcVJyb2U4Zm5XY09ZTmpBRXg3bWFucDU4RFUzT3BjN3VaZjhSSmRES2xrcUl0TDdnVkZCaEx1X1NlNGhVejc5LUppOVNkNl8wc3NMOG1RU05PVDYzMXFXLXl6REVfR1ppNHpURmtZXy1Lc1g2eEtvb3FIdzN0M1R4bC1QSmhjVzNNeHF1aURfaHRmN2FTNm5qU1FSUEZjcnBySkxad05iR0JMTnRXZXMzNWY2YlA3c05PQjdhTmRRTmR5dkxKdUVndEtIZw?oc=5","The Washington Post","US","1783137455000"
"Farewell ceremony for martyred Leader officially begins in Tehran","https://news.google.com/rss/articles/CBMijwFBVV95cUxNRmJkQWpiajBwMHhmZ2JkaU45SlhFTVVqZHMtN1BNM0NuM1FMUlNEeFhMUGQ0c3Rub2dvbVE4M2plbEQwWGR2Sm5jMjQ5eW9oakgwaW9pVG0ya1pPeXktWFFqSW9wdERsREtOSkdvMldUX0U0RHJDRE5XWnBtSDk2YWVNdDExWXB1cndSOXFfcw?oc=5","Press TV","Iran","1783139460000"
"Trump says Iran wants to ‘settle’","https://news.google.com/rss/articles/CBMic0FVX3lxTE1uZW9DaHJwam1zQ2xpNzFpTWVRQTliRm9ZeUNJdlRuTTduejdyN2JjbnN0cVFOdnpQbnhTd0ZlVHBUUWstdEdkbE9LUENJZjEzaDl0WnVXN3VKazhOczB3OExScEJVM3ZZWUthN2RhZ1c0V3M?oc=5","Dawn","Pakistan","1783138264000"
"Iran begins dayslong funeral for the late Supreme Leader Ayatollah Ali Khamenei, killed in war","https://news.google.com/rss/articles/CBMiXkFVX3lxTE1VZ2w4dUdDUnl5Uk1ONm5mOUczYXBrRUJoZzZUQ2RTbFY0eHFOd3Q3dXladExQUWY5UDhHUWNSSTl0bUZNbjlyZXNJMVJLN0s3bC1QSDZzZTFGNU4yc2c?oc=5","Arab News","Arab","1783137841000"
