headline,link,source,region,published_at
"Baghdad seminar highlights funeral processions for Iran’s martyred Leader","https://news.google.com/rss/articles/CBMiygFBVV95cUxOc3dYcmhJeGRmdTg0SVZ4T2pqWWxtd1ZpSlEyYjdzVWtNSXVreWpzdXZ4MnpVWlNEbUNNOGloWGFDdk5qQkh3VW9xeFlKbGZ3dU5oZzFGMjNYaHo3dTRSdUxWMFUyRHJrNjFOdkJkU3VLeTlZdEpVLXpQMFdlMVZ3R05JYjh0Q2NwNmdCdkllUHhQVDlnTndyV0JkbmJxcjBxX2lfSGtxSzNNdk14STBzV08tb0kwUlhfQTRnQUtGOU1jdUFadU5UMFJ3?oc=5","Press TV","Iran","1784333760000"
"Iranian state media reports 3 killed, 8 wounded in US attacks on Hormozgan province","https://news.google.com/rss/articles/CBMixwFBVV95cUxNeFJXRVdjMW5WTkFuY0tFOEZ3VnBnNlBUZEFrVjhwSVdyUWtsQXRMODBJSGtVSUZldzRxaHVBVXpMSVhQQy1ZMy1RdTUwQk5JSy11cGRSTmtJSWdCRzZET0c4akk4Q09fWkJXWFBwWGhmQlZ2MDd3WE1KaE1ibE03WVBVR3c3MTJyZFBpcXdwV1FuOG9FS2tjWjFzY3Ffb3ZjOXBWY012QXl6WGxLb1ZnLVY4MUVrUnVLUE1ZZ21oOEVseEdCbGRJ?oc=5","The Times of Israel","Israel","1784333453000"
"Iran war live: US and Iran exchange attacks for 7th consecutive night","https://news.google.com/rss/articles/CBMiugFBVV95cUxOeExZQjNOMmxmMDk3OW92dGEzamZjRGZBZDJZR09Ha3hXaU0yX09LUFRybFRqdkhCWlA4XzFXMUZWb0xCS2FlV3prZWo3RHJCVVVYbmI4NXNLWU1jX2RxRld5THF3TldPTkVVdEJRXzZPQWthNkxNdllHeXpzZmxsUnFkZXpXZVlXLWl1SXp6Z2xXOUFmY2VJTG9mQlFYMExLU0tNSlFiUEFTclM2M1JZd29uQWEwNklQSEHSAb8BQVVfeXFMTllkczI1VmJNZG1JbUV1MnNEeTRZWFhycHFRSjh4RU5WcW1PU2hTU0FiS3JxTGpwUVc3VWNWaU1Wd2poNVFhS19TVWo3N0V3VGx0UFJhZHpfVDJGdGtBSEYtMHFIel9NQ0FyMGp3X1lrTkNDTlluZWFha0R0TWUtdDZnWDBaNm1RUGQxMmx0Z3VFU3J1azlLTEhUS0RjWW5NaUNTNDYxZ3dDRXRVMWxZSjR6UUVMdmlSSEhUV2RqV00?oc=5","Al Jazeera","Arab","1784332864000"
"U.S. to Send Refueling Aircraft to Israel Amid Iran Escalation Fears","https://news.google.com/rss/articles/CBMiigJBVV95cUxOUEsxM2pGdDd5TDJBMzVaUmZRa24tUHNkemh3QktpNzRsZXoyeHZNdzVtd3pxNlRBREUxdzB1cmQ2eEFjSFVoM2kwSEZtdkZ3SmxRZE4yeU9waXJBT0lSc2U0aXdhQ1VXRzlZTmh2OXlMN0RTcW02Z2ZyVkJraEtGbVVfODlyRW5RaTRhRHlndDd6TWI1SXJGbFp1akNFOHg1TE1nRENLdklQX09aS1NCWURoR0tOaU1SZjhwRmVDWGhNQlFYZlRfR3ZZMkc5c0MtSFdtbVZrdzU0cjl4Vk5mUWh6ZWkwTWR0VGt1aGZfZUZFeTdidW1nRmZ1bkNjaWZ4THFld2hvMHNFdw?oc=5","Haaretz","Israel","1784332800000"
"US missile attack on Lark Island - Iranian reports","https://news.google.com/rss/articles/CBMibkFVX3lxTE4tdWRRR0pRN1BrUGh0elJnQ0lISUVPMHRWUDBDQ3dkUVVqTWFwZF9ZNkg1T2hOQzBWVTlYU2dDOFA0QjM2eGRBR3prb1hQTW5VYllpNE5zOEhZRHEyRjBwMzdxOEl4enlUTEpVRW1R?oc=5","CGTN","China","1784334001000"
"Baghdad seminar highlights funeral processions for Iran’s martyred Leader","https://news.google.com/rss/articles/CBMixAFBVV95cUxPOWp1R0VrVXJoVmo4c0lfeC1OMy1KQ3YyTmVHVzNtQlVUZmF5YV8wYmdpM0diVVdTOU9hQ0JlQkVBc1p3b19ZWWxpbXBLalB0SlBPa0dvZkRJTE9RX2FtcF9mRUF2V05QTV85MjNwZDVNSC1XSFZ1emJoVFc0ZnFMeUZuTTF4aktKVFJRMmNhYklhNm11Sy12b0RVc1JCZnJ2TU93SVljNzdDYU9FUkVmSmJEaGJIRUFPREp2dkhrYVdKMDdW?oc=5","Press TV","Iran","1784333950000"
"US and Iran exchange attacks for 7th consecutive night - Al Jazeera","https://news.google.com/rss/articles/CBMi0wFBVV95cUxNTHJBWWs0YU0ySnRHUFE1UmpKM0RrVWlJa1BLVGhkOElFZ1R1ZHJ0aXlTM29zTmNRLWFKV1V0RjVzWnhGbzBFeUc1Y3VlNF91RlpaeHdYb0cyWHdhcnZsVXVkR1d4WnJvZHdxMG9TV0xOb001Q0s4ZTJESW41VzhRTHlhMWtid1phRnR0SXBRMk1pdVhJWFVnM2M0bTRuMWMtYThlLXBEWFZxMl8zTlJ3MEdvNDRIb3NCQmFGRmVFY042bU5tVGFsZ1pTLVhWM1YtWHBZ?oc=5","Al Jazeera","Arab","1784333061000"
"US strikes hit Iran for seventh consecutive night","https://news.google.com/rss/articles/CBMiWkFVX3lxTE8yaGhLUndVdDNoZERNejRHOEQ4cUc0RS15bFo4YkV5bEtCb2NFSHB4T1NFM2FBSHFMVnNjX2I2TWNVWWlESFpoRTAxdGR6SkxMZjQybUw4djRpUQ?oc=5","BBC","Global","1784337371000"
"Iranian forces say they targeted US bases in Kuwait and Jordan, Bahrain’s main AI center","https://news.google.com/rss/articles/CBMizAFBVV95cUxQQkV4c2lsMU9xRW1hb3JvbUZ5OEphcnZCejFTY3QxVFkwRXU4MFlJTDBoMTFzczBRdFE5Y3VLa0ZiNUJTZUdXVlJINmtyX0NyemNwT3Nwc2VOVnNTTTVIQnZ0dV9Vc2pwQ0s0dk0tWm5BNnEtUUt2WnZ2VE1uMUhyWTh2a01UbG9DNDM0cDBYSVpzU2NnZ2NCZ2lKbkdXWFRfUl9XaDAzMmk5Yjhjb0p1V3FtcWFuTnhTQ1VZX0VleW1HNDAwWTFqN1Izd2s?oc=5","The Times of Israel","Israel","1784336753000"
"Strikes kill nine Iranian Kurds in Iraq","https://news.google.com/rss/articles/CBMifkFVX3lxTE83UzlRVTdNYkxRUXVCckY5MVJjZjVodmVDUzAtN25LMjFrVHJnX3JmY2RBblRUV0ZpM0JTY3BLS1dlY0tHMWRFSXpyZmFEelRMeVRXS3lkUmk5OUFWZ21sX0pzUVMta19reXhWRHNHOXJ3ZURuWTlKMUZsZkFaZw?oc=5","Dawn","Pakistan","1784336205000"
