headline,link,source,region,published_at
"US-Iran Peace Prospects Dim, Anthropic Revenue Surges, More","https://news.google.com/rss/articles/CBMiqAFBVV95cUxOMmdkV3duNGM5MDVWVXNhTXNrVk5pX2FQWmw1UDdrZzQ0UmwxNHhqUHB5ZnktdV9XRHRXT2plLUFQSVpkQy0zT0JrbnUxVnpVRVRSWVBEbEs1WldWc1RPMFdEdWM2blMzelJBSy1ORklBeWtWcEVjUEFPNVRqZ1pCRnFtdkhjMktaX2N0YTBfa3M0SW9vZkdSLXpzU0lGQnoxUnV6UFNhTUo?oc=5","Bloomberg","Global","1787011657000"
"Oil prices climb, bond yields rise as US-Iran ceasefire expires","https://news.google.com/rss/articles/CBMie0FVX3lxTE1IRXVLRUlydV9LUjVfX3hOQ0hKc2d0aE5MS0hqLXBrbTg2QXNhcEc2MnlhOU15dkxXSDV4V2hTM2lCR19Gc3BUWUpJYk0za3VXTTFTYTlDdXk3cjhoa19SdFJxcWk3N01rSGkwSmF3MUlMcm9BU09ZMW5QNA?oc=5","Reuters","Global","1787015760000"
"Oil climbs as fading US-Iran peace hopes raise supply risks","https://news.google.com/rss/articles/CBMirAFBVV95cUxOLWFFMnZIN09zQ01kSjJtOWZDTzJHTk1xazNXM09aamwwLTBjeVRhc3VodGhQNWI4UlFaUFdEaFhNNDhFRzR6emlja2xYSTRhaHdFYzQwcnBWZnpkckpXSU5qUkFWZ0UyS0xzZ0lFbHdQRTFkWHJYY1JLM3gydXlKTllCLUFkclJiTEFTcFNOMTdEME95ekVaUHRtZmgwTmVDSWQzeHVodGtGNHkx?oc=5","Reuters","Global","1787015580000"
"Iranian FM warns of ""false-flag ploys"" to sow discord between Iran, Iraq's Kurdistan region","https://news.google.com/rss/articles/CBMifEFVX3lxTE94MDJyNFdpQlFuVHpQNEtqQTFIaG54d1VFcDZVRzc2emtrVURGTThGZ3hSbDBHUEtzQncxVjh0RjBFUUp0N01aY3JQUDJfOWdwX3l0M3p2VUNxbzN3RGN3aWl3S29ZSHE0MmxEYU5GRHVrQnY4WVVxSGpyLXo?oc=5","Xinhua","China","1787016780000"
"US-Iran Peace Prospects Dim, Anthropic $65B Revenue Surge, More","https://news.google.com/rss/articles/CBMirAFBVV95cUxOTUxoVGdNLVFIRnJJc1pTX1kzU0NOVVRncThGTVlTQ3FSSTE5N04yRG05aHdKekYwT2hZY291YUlKNzhwOGRkYzB2TllhTXcxeC1sVXFXbWJXeElSMUNYb3BGckM2T2FBcGI5NjVKTFZCWWFCVl9Ya1lyOXFFR1NTckJmVFBFS2FFMUQxY3luOVRycVg3SGlwaXZyTmFCMDBtUWRQR0Vnd2g4WTAx?oc=5","Bloomberg","Global","1787018512000"
"Dollar feeble as rate hike bets dwindle, Iran war worries grow","https://news.google.com/rss/articles/CBMiqwFBVV95cUxQclBwalB5bkFIQVRLaXc3bHdrSFEteXF1NllCaTVjU08zRnlNckhhSzlvT3lOQ1FpNTZhQzh1VFVBVjJzaVc3Wkd4WXhVcURZV1BtUGttNEdRUS1RNkxQYU1jNHptUGgtMEhaVGNQdkRLTVl4bnNTeDJHMG9pYkV0dld0OXVDT0ZERHV1eGM0WGw1VVlEeFVIWElYNFlCRUtBd1ItU2tCcXNheWs?oc=5","Reuters","Global","1787017860000"
"Trump threatens to bomb Oman over Hormuz talks","https://news.google.com/rss/articles/CBMiiwFBVV95cUxOR2xLekRoWE1pOUpMQXZVMFNkSENRTTVnUFlOVXJfcWN0MlFjYVNSRDhQa2w4Z3hENVFEVktSYTZrUjVGUWVfZks5SzFzcm5iRVI1NXAwVWE4VHJ1MzNZcGp5UHVsVl82VTMtQnhXYUo0X293YjFsVWJGQ3FRYkl0cm52MmpRRllhYzBF0gGTAUFVX3lxTE4wYUR4QVM1dWRoeDZZNVJPbEdRVGNzWEJnNVFkdW03Z2I4Q3pUeHdXODNLMXZ5S2JQX21XWk9TNmxRMGVaT3lXdER2NzBEMF9mNEppekhKbzZ4N0Z6bHZ1WXJzX1VKYkNWTENfU215TjRtaUVET0tvLUd1VkV0MldxM3pKY3MzT1Jha2tkQ3RvOUxtMA?oc=5","The Express Tribune","Pakistan","1787019975000"
"Trump’s approval rating plunges to historic low as Americans reject war of aggression against Iran","https://news.google.com/rss/articles/CBMi0AFBVV95cUxNenl6TWlkT2k0NXVoWGRxa3JqcU5GRGZ6NU8wYTU3cUs3RDFXcUJuajk0VEFkQzFjd0pHVms1cmpBVGJVSmtmclpxZTFTX1k4emZhNU4tREFRd2FFNFdXbFlpNmxoYzdET2tNa0VrVk1qdFBhVHJVQ1dxaDhWQTZwc1M2b29pUU9ubk0yUUNuTnhKOE9ERF9SeUFQaXdvd0pXbldVUG53NEYyRHBCc3dRdlRNQl8xa0ZRdHFVb3lEWTl6cjBjYmVya3hUcy10MTNZ?oc=5","Press TV","Iran","1787018400000"
"Indian shares set for muted open as oil tops $91, US-Iran ceasefire expires","https://news.google.com/rss/articles/CBMitAFBVV95cUxPcmdBR0dqOUx3OEJLUy1ZbDhBWFo2S2M1STJjYXk5cUlNZW1MTFlLdkhDc3FNOEhBYjVabjF3SE5QUE5ERnBPQWw1dTVLb0V2WDc5bDM4MURRc1FSVWJfMnFIT0doSDFMZHV1bTQxbU9tX3BrenFsdUhHSDBSQ2NnVll5OFBVTUN5M0dhS2psTlQ3MXIzSWptYm5OM0RrWWlpU0h2b2VKUUxkaEdqT2Fyc2VwVFA?oc=5","Reuters","Global","1787019660000"
"Trump says not seeking extension of Iran deal, threatens to bomb Oman","https://news.google.com/rss/articles/CBMiwwFBVV95cUxNOXVfOVVEelM5eWU5V19ic3JPdmtfaUItYTdRN2duVXNXYTF4STI5c3oyZU9Md2xLeXlXZWl2c09nejZrdEpBVE8yNS1vVUp2NjMySmFtaDJ6WERpUkU1U1VYRVZ2UENlWGZxYzM1bXpBQkJCWGlCQ0N3Qk9tb1BTOWhVZ2lxSDZYUHRuMXo4WEFoX0dhTFNKYWlEODhCRHVMWFZkbF9NckJMMmd2MnpnRUQ3dkZTR0hiS29hT1ZOZ1JQdkE?oc=5","CGTN","China","1787019632000"
